5,2385,7.246742010116577,7.234375
5,2646,7.198768615722656,7.1875
5,1707,7.1329309940338135,7.140625
5,2451,6.568479061126709,6.578125
5,1488,6.562456130981445,6.5625
5,1646,7.03818678855896,7.046875
5,950,6.184497833251953,6.1875
5,2443,6.53350305557251,6.53125
5,1825,6.200393199920654,6.203125
5,1544,6.689120769500732,6.671875
5,2024,6.6273252964019775,6.625
5,1593,6.593408584594727,6.578125
5,1739,6.396901369094849,6.390625
5,2010,6.266255140304565,6.25
5,2108,6.3749589920043945,6.375
5,2309,6.202399730682373,6.203125
5,2361,6.255279779434204,6.25
5,2146,6.286164045333862,6.296875
5,2349,6.364986419677734,6.375
5,2300,6.718040227890015,6.71875
5,2608,6.869634628295898,6.859375
5,1813,6.225360870361328,6.21875
5,2178,6.316085577011108,6.3125
5,1587,6.317147731781006,6.3125
5,2213,6.914551734924316,6.921875
5,2319,6.239302396774292,6.234375
5,2357,6.6412811279296875,6.640625
5,1988,6.552487373352051,6.5625
5,1721,6.290186405181885,6.296875
5,1934,6.509640455245972,6.5
10,3204,7.821127891540527,7.8125
10,2746,8.05055856704712,8.0625
10,2831,7.848055362701416,7.84375
10,2570,7.756871938705444,7.75
10,3183,8.382626295089722,8.375
10,2701,8.676780700683594,8.671875
10,3017,8.048520803451538,8.046875
10,3074,7.54815673828125,7.546875
10,2872,7.9397783279418945,7.953125
10,2898,8.480333089828491,8.484375
10,3066,7.829040050506592,7.828125
10,2814,7.9168384075164795,7.90625
10,2299,7.548823356628418,7.546875
10,3040,8.049516439437866,8.03125
10,2634,8.33971118927002,8.328125
10,3028,7.846990585327148,7.84375
10,3205,8.388553857803345,8.390625
10,3263,7.734359264373779,7.734375
10,3125,7.8789403438568115,7.875
10,2738,7.3374481201171875,7.328125
10,3252,7.374323606491089,7.375
10,3290,7.647557497024536,7.640625
10,2922,9.100626707077026,9.09375
10,2859,8.283191680908203,8.09375
10,3770,8.307794570922852,8.3125
10,3872,8.347718954086304,8.3125
10,2971,8.152238607406616,8.15625
10,2668,7.814112186431885,7.703125
10,3130,8.636914014816284,8.421875
10,1952,7.909857749938965,7.875
15,2981,8.872284889221191,8.875
15,3603,9.287176847457886,9.28125
15,3589,9.751959800720215,9.359375
15,3045,9.601337432861328,9.4375
15,3040,10.447074890136719,10.28125
15,3368,9.246285915374756,9.171875
15,3643,9.53055715560913,9.40625
15,3211,9.022917032241821,8.8125
15,3050,9.836740493774414,9.34375
15,3131,9.312108516693115,8.9375
15,3510,9.111677885055542,9.109375
15,3205,9.592360019683838,9.28125
15,3683,10.1339430809021,9.703125
15,3277,10.171788930892944,9.84375
15,2972,11.0075523853302,10.0625
15,3153,11.651887893676758,10.109375
15,2933,9.543491125106812,9.546875
15,3274,10.570746183395386,9.859375
15,3448,10.248639345169067,9.359375
15,3060,10.380286931991577,9.8125
15,3702,10.444092273712158,9.578125
15,2880,10.940755844116211,9.453125
15,2907,10.717386484146118,9.640625
15,3681,9.609342575073242,9.515625
15,3587,8.73166036605835,8.734375
15,3834,8.866304397583008,8.828125
15,3831,10.262569427490234,9.515625
15,2919,11.10132884979248,9.890625
15,3232,10.269582748413086,9.640625
15,3694,11.08437180519104,10.09375
20,3587,12.416831254959106,11.734375
20,4399,11.118282079696655,10.640625
20,3603,11.143214464187622,11.140625
20,3825,10.825088262557983,10.828125
20,4019,11.604981660842896,10.984375
20,4334,11.691749811172485,10.984375
20,3745,12.829733848571777,11.8125
20,3684,11.836398839950562,11.1875
20,3590,10.300497770309448,10.28125
20,3335,11.256914854049683,10.96875
20,4397,11.322733640670776,10.90625
20,3908,11.499765396118164,11.28125
20,3344,11.415514945983887,10.859375
20,4003,11.252955675125122,11.03125
20,3631,12.686123609542847,11.796875
20,3917,11.230016708374023,11.140625
20,3906,11.71067214012146,11.40625
20,4007,11.120311498641968,11.0625
20,3940,11.263967275619507,10.875
20,4013,12.15853238105774,11.46875
20,3794,13.330368995666504,12.890625
20,3665,10.51788878440857,10.53125
20,3659,12.238287210464478,11.671875
20,3204,11.389558553695679,10.734375
20,3830,11.587012529373169,10.90625
20,3320,10.52885890007019,10.515625
20,3213,11.904686212539673,11.8125
20,3424,12.81275224685669,12.25
20,4219,12.422828197479248,11.78125
20,3594,13.194739818572998,12.375
25,4230,15.05875277519226,13.484375
25,3831,13.229639768600464,12.875
25,4132,13.025217771530151,12.390625
25,4410,13.613612413406372,12.765625
25,4088,13.738276720046997,12.875
25,4907,13.483959197998047,12.796875
25,4415,14.332691669464111,12.875
25,4078,15.022843599319458,12.953125
25,4349,12.140549182891846,12.078125
25,4480,13.480000972747803,12.578125
25,4145,13.033196687698364,12.75
25,4574,13.4051673412323,12.125
25,4629,11.872238397598267,11.8125
25,4520,11.531159400939941,11.5
25,4232,13.295463800430298,12.21875
25,3630,16.246573448181152,13.640625
25,4404,15.941391229629517,14.65625
25,4430,12.75687026977539,12.71875
25,4277,14.704698324203491,13.375
25,4484,13.319396734237671,12.421875
25,4288,12.468678951263428,12.203125
25,4571,11.820369720458984,11.578125
25,4095,14.27684497833252,12.796875
25,4668,15.327057361602783,13.28125
25,4376,15.108588457107544,14.59375
25,4186,11.428454637527466,11.421875
25,4789,12.919469594955444,12.734375
