12
0, 707, 645, 496, 736, 754, 478, 196, 94, 561, 357, 512
707, 0, 523, 231, 138, 144, 865, 900, 699, 194, 567, 448
645, 523, 0, 538, 653, 427, 468, 767, 705, 358, 780, 145
496, 231, 538, 0, 240, 333, 750, 691, 475, 200, 342, 413
736, 138, 653, 240, 0, 278, 959, 932, 709, 304, 527, 564
754, 144, 427, 333, 278, 0, 826, 937, 763, 193, 675, 390
478, 865, 468, 750, 959, 826, 0, 469, 572, 671, 797, 438
196, 900, 767, 691, 932, 937, 469, 0, 247, 744, 523, 651
94, 699, 705, 475, 709, 763, 572, 247, 0, 573, 278, 566
561, 194, 358, 200, 304, 193, 671, 744, 573, 0, 518, 260
357, 567, 780, 342, 527, 675, 797, 523, 278, 518, 0, 635
512, 448, 145, 413, 564, 390, 438, 651, 566, 260, 635, 0
