25
0, 436, 784, 1006, 211, 583, 930, 790, 60, 760, 370, 336, 509, 817, 526, 808, 861, 735, 664, 552, 758, 363, 689, 101, 360
436, 0, 597, 570, 607, 537, 495, 483, 477, 458, 493, 499, 415, 502, 359, 694, 605, 308, 269, 242, 627, 252, 385, 523, 87
784, 597, 0, 792, 802, 1130, 776, 224, 777, 221, 478, 521, 1010, 241, 956, 141, 137, 723, 434, 359, 93, 831, 948, 801, 650
1006, 570, 792, 0, 1172, 875, 85, 568, 1047, 571, 987, 1009, 781, 555, 699, 933, 693, 285, 419, 568, 874, 732, 525, 1093, 647
211, 607, 802, 1172, 0, 788, 1101, 864, 151, 835, 326, 283, 720, 893, 738, 788, 905, 915, 793, 659, 752, 574, 897, 112, 544
583, 537, 1130, 875, 788, 0, 790, 1016, 642, 992, 889, 870, 121, 1032, 192, 1215, 1141, 613, 779, 779, 1149, 303, 353, 676, 480
930, 495, 776, 85, 1101, 790, 0, 556, 973, 555, 931, 950, 695, 547, 613, 915, 688, 201, 375, 520, 853, 648, 442, 1018, 570
790, 483, 224, 568, 864, 1016, 556, 0, 800, 30, 572, 609, 894, 29, 829, 366, 140, 528, 250, 253, 311, 735, 782, 834, 557
60, 477, 777, 1047, 151, 642, 973, 800, 0, 770, 339, 302, 570, 827, 586, 790, 862, 781, 691, 571, 744, 422, 747, 46, 406
760, 458, 221, 571, 835, 992, 555, 30, 770, 0, 545, 582, 870, 58, 806, 361, 156, 516, 233, 224, 303, 709, 764, 804, 530
370, 493, 478, 987, 326, 889, 931, 572, 339, 545, 0, 43, 787, 601, 770, 463, 590, 779, 572, 422, 425, 601, 865, 349, 475
336, 499, 521, 1009, 283, 870, 950, 609, 302, 582, 43, 0, 772, 639, 759, 505, 631, 792, 597, 449, 469, 589, 864, 309, 473
509, 415, 1010, 781, 720, 121, 695, 894, 570, 870, 787, 772, 0, 910, 82, 1096, 1019, 509, 659, 657, 1031, 189, 278, 608, 361
817, 502, 241, 555, 893, 1032, 547, 29, 827, 58, 601, 639, 910, 0, 844, 383, 142, 530, 259, 276, 331, 754, 790, 862, 577
526, 359, 956, 699, 738, 192, 613, 829, 586, 806, 770, 759, 82, 844, 0, 1050, 958, 427, 589, 599, 983, 172, 204, 627, 317
808, 694, 141, 933, 788, 1215, 915, 366, 790, 361, 463, 505, 1096, 383, 1050, 0, 267, 852, 563, 468, 68, 912, 1061, 807, 735
861, 605, 137, 693, 905, 1141, 688, 140, 862, 156, 590, 631, 1019, 142, 958, 267, 0, 669, 389, 364, 230, 852, 920, 891, 671
735, 308, 723, 285, 915, 613, 201, 528, 781, 516, 779, 792, 509, 530, 427, 852, 669, 0, 289, 402, 785, 446, 288, 827, 375
664, 269, 434, 419, 793, 779, 375, 250, 691, 233, 572, 597, 659, 259, 589, 563, 389, 289, 0, 149, 497, 517, 531, 733, 355
552, 242, 359, 568, 659, 779, 520, 253, 571, 224, 422, 449, 657, 276, 599, 468, 364, 402, 149, 0, 400, 488, 592, 610, 307
758, 627, 93, 874, 752, 1149, 853, 311, 744, 303, 425, 469, 1031, 331, 983, 68, 230, 785, 497, 400, 0, 847, 993, 764, 669
363, 252, 831, 732, 574, 303, 648, 735, 422, 709, 601, 589, 189, 754, 172, 912, 852, 446, 517, 488, 847, 0, 328, 465, 181
689, 385, 948, 525, 897, 353, 442, 782, 747, 764, 865, 864, 278, 790, 204, 1061, 920, 288, 531, 592, 993, 328, 0, 791, 391
101, 523, 801, 1093, 112, 676, 1018, 834, 46, 804, 349, 309, 608, 862, 627, 807, 891, 827, 733, 610, 764, 465, 791, 0, 452
360, 87, 650, 647, 544, 480, 570, 557, 406, 530, 475, 473, 361, 577, 317, 735, 671, 375, 355, 307, 669, 181, 391, 452, 0
