13
0, 460, 826, 186, 382, 591, 118, 944, 864, 800, 408, 693, 151
460, 0, 395, 467, 500, 538, 516, 731, 659, 408, 624, 347, 309
826, 395, 0, 771, 705, 596, 901, 548, 507, 110, 841, 211, 684
186, 467, 771, 0, 199, 421, 303, 790, 712, 722, 227, 603, 230
382, 500, 705, 199, 0, 231, 500, 610, 536, 632, 136, 507, 377
591, 538, 596, 421, 231, 0, 708, 380, 307, 500, 324, 384, 543
118, 516, 901, 303, 500, 708, 0, 1056, 977, 886, 518, 786, 218
944, 731, 548, 790, 610, 380, 1056, 0, 79, 441, 700, 407, 863
864, 659, 507, 712, 536, 307, 977, 79, 0, 397, 631, 345, 783
800, 408, 110, 722, 632, 500, 886, 441, 397, 0, 766, 124, 667
408, 624, 841, 227, 136, 324, 518, 700, 631, 766, 0, 641, 451
693, 347, 211, 603, 507, 384, 786, 407, 345, 124, 641, 0, 569
151, 309, 684, 230, 377, 543, 218, 863, 783, 667, 451, 569, 0
