20
0, 732, 886, 698, 1040, 916, 262, 614, 339, 852, 769, 360, 821, 1123, 1030, 781, 404, 506, 330, 279
732, 0, 677, 725, 376, 597, 553, 388, 578, 121, 329, 386, 170, 524, 379, 335, 336, 537, 632, 718
886, 677, 0, 254, 584, 125, 628, 342, 547, 692, 351, 634, 843, 509, 559, 347, 743, 380, 566, 652
698, 725, 254, 0, 757, 355, 464, 336, 370, 780, 455, 536, 894, 723, 734, 458, 669, 238, 368, 435
1040, 376, 584, 757, 0, 463, 810, 493, 793, 281, 320, 680, 454, 172, 25, 313, 683, 674, 841, 942
916, 597, 125, 355, 463, 0, 654, 322, 585, 596, 269, 625, 757, 384, 438, 262, 716, 417, 613, 708
262, 553, 628, 464, 810, 654, 0, 355, 96, 664, 518, 175, 682, 875, 797, 529, 296, 249, 123, 172
614, 388, 342, 336, 493, 322, 355, 0, 311, 450, 175, 303, 558, 528, 475, 185, 401, 182, 355, 457
339, 578, 547, 370, 793, 585, 96, 311, 0, 680, 485, 232, 722, 839, 777, 495, 367, 169, 53, 149
852, 121, 692, 780, 281, 596, 664, 450, 680, 0, 343, 502, 179, 445, 290, 345, 458, 616, 733, 824
769, 329, 351, 455, 320, 269, 518, 175, 485, 343, 0, 427, 492, 356, 301, 11, 484, 354, 530, 632
360, 386, 634, 536, 680, 625, 175, 303, 232, 502, 427, 0, 507, 771, 671, 438, 138, 297, 280, 347
821, 170, 843, 894, 454, 757, 682, 558, 722, 179, 492, 507, 0, 622, 466, 498, 418, 699, 774, 853
1123, 524, 509, 723, 172, 384, 875, 528, 839, 445, 356, 771, 622, 0, 156, 345, 800, 697, 883, 985
1030, 379, 559, 734, 25, 438, 797, 475, 777, 290, 301, 671, 466, 156, 0, 293, 679, 655, 825, 926
781, 335, 347, 458, 313, 262, 529, 185, 495, 345, 11, 438, 498, 345, 293, 0, 496, 363, 540, 642
404, 336, 743, 669, 683, 716, 296, 401, 367, 458, 484, 138, 418, 800, 679, 496, 0, 431, 412, 467
506, 537, 380, 238, 674, 417, 249, 182, 169, 616, 354, 297, 699, 697, 655, 363, 431, 0, 197, 295
330, 632, 566, 368, 841, 613, 123, 355, 53, 733, 530, 280, 774, 883, 825, 540, 412, 197, 0, 101
279, 718, 652, 435, 942, 708, 172, 457, 149, 824, 632, 347, 853, 985, 926, 642, 467, 295, 101, 0
