25
0, 383, 552, 855, 335, 438, 229, 286, 213, 510, 490, 592, 374, 417, 172, 560, 298, 326, 646, 406, 91, 434, 226, 441, 92
383, 0, 757, 1239, 516, 705, 226, 632, 521, 865, 670, 911, 142, 47, 496, 923, 614, 441, 851, 783, 356, 650, 450, 689, 423
552, 757, 0, 860, 878, 152, 740, 356, 719, 403, 89, 974, 837, 756, 389, 462, 766, 316, 1143, 681, 486, 119, 771, 936, 460
855, 1239, 860, 0, 922, 741, 1059, 650, 783, 465, 900, 604, 1214, 1270, 773, 401, 721, 976, 910, 483, 894, 839, 886, 808, 826
335, 516, 878, 922, 0, 749, 293, 558, 175, 730, 822, 430, 407, 562, 489, 757, 202, 658, 340, 445, 421, 762, 109, 179, 423
438, 705, 152, 741, 749, 0, 647, 207, 583, 275, 160, 822, 763, 714, 266, 340, 622, 292, 998, 529, 388, 99, 644, 793, 347
229, 226, 740, 1059, 293, 647, 0, 514, 302, 739, 665, 686, 155, 272, 391, 787, 394, 454, 632, 585, 258, 622, 224, 463, 307
286, 632, 356, 650, 558, 207, 514, 0, 386, 233, 336, 620, 653, 654, 136, 291, 416, 330, 791, 335, 276, 263, 460, 587, 212
213, 521, 719, 783, 175, 583, 302, 386, 0, 555, 671, 395, 453, 563, 333, 585, 94, 535, 437, 299, 304, 606, 103, 229, 284
510, 865, 403, 465, 730, 275, 739, 233, 555, 0, 434, 652, 882, 886, 369, 66, 550, 527, 892, 362, 509, 373, 647, 709, 444
490, 670, 89, 900, 822, 160, 665, 336, 671, 434, 0, 955, 754, 668, 338, 498, 726, 229, 1103, 670, 416, 72, 714, 894, 399
592, 911, 974, 604, 430, 822, 686, 620, 395, 652, 955, 0, 825, 955, 647, 640, 300, 883, 306, 297, 677, 883, 462, 260, 634
374, 142, 837, 1214, 407, 763, 155, 653, 453, 882, 754, 825, 0, 185, 523, 934, 541, 529, 730, 740, 382, 723, 364, 585, 440
417, 47, 756, 1270, 562, 714, 272, 654, 563, 886, 668, 955, 185, 0, 518, 946, 657, 440, 898, 820, 381, 653, 495, 735, 449
172, 496, 389, 773, 489, 266, 391, 136, 333, 369, 338, 647, 523, 518, 0, 427, 392, 240, 767, 394, 142, 274, 381, 558, 84
560, 923, 462, 401, 757, 340, 787, 291, 585, 66, 498, 640, 934, 946, 427, 0, 569, 593, 896, 361, 566, 438, 681, 721, 500
298, 614, 766, 721, 202, 622, 394, 416, 94, 550, 726, 300, 541, 657, 392, 569, 0, 611, 377, 242, 388, 658, 178, 170, 357
326, 441, 316, 976, 658, 292, 454, 330, 535, 527, 229, 883, 529, 440, 240, 593, 611, 0, 971, 634, 237, 216, 549, 765, 254
646, 851, 1143, 910, 340, 998, 632, 791, 437, 892, 1103, 306, 730, 898, 767, 896, 377, 971, 0, 534, 737, 1035, 435, 209, 721
406, 783, 681, 483, 445, 529, 585, 335, 299, 362, 670, 297, 740, 820, 394, 361, 242, 634, 534, 0, 470, 598, 403, 368, 411
91, 356, 486, 894, 421, 388, 258, 276, 304, 509, 416, 677, 382, 381, 142, 566, 388, 237, 737, 470, 0, 367, 312, 532, 67
434, 650, 119, 839, 762, 99, 622, 263, 606, 373, 72, 883, 723, 653, 274, 438, 658, 216, 1035, 598, 367, 0, 654, 827, 341
226, 450, 771, 886, 109, 644, 224, 460, 103, 647, 714, 462, 364, 495, 381, 681, 178, 549, 435, 403, 312, 654, 0, 245, 314
441, 689, 936, 808, 179, 793, 463, 587, 229, 709, 894, 260, 585, 735, 558, 721, 170, 765, 209, 368, 532, 827, 245, 0, 513
92, 423, 460, 826, 423, 347, 307, 212, 284, 444, 399, 634, 440, 449, 84, 500, 357, 254, 721, 411, 67, 341, 314, 513, 0
