14
0, 540, 649, 778, 738, 825, 893, 555, 755, 516, 154, 757, 184, 293
540, 0, 351, 367, 698, 410, 393, 449, 319, 75, 406, 344, 687, 658
649, 351, 0, 698, 1040, 735, 656, 188, 646, 283, 583, 677, 832, 876
778, 367, 698, 0, 508, 48, 191, 816, 53, 443, 623, 23, 864, 757
738, 698, 1040, 508, 0, 521, 698, 1080, 543, 758, 624, 510, 706, 529
825, 410, 735, 48, 521, 0, 179, 858, 91, 485, 670, 71, 909, 798
893, 393, 656, 191, 698, 179, 0, 807, 170, 458, 741, 194, 1004, 917
555, 449, 188, 816, 1080, 858, 807, 0, 767, 373, 534, 793, 740, 820
755, 319, 646, 53, 543, 91, 170, 767, 0, 394, 600, 36, 851, 753
516, 75, 283, 443, 758, 485, 458, 373, 394, 0, 396, 420, 676, 667
154, 406, 583, 623, 624, 670, 741, 534, 600, 396, 0, 602, 280, 292
757, 344, 677, 23, 510, 71, 194, 793, 36, 420, 602, 0, 845, 741
184, 687, 832, 864, 706, 909, 1004, 740, 851, 676, 280, 845, 0, 183
293, 658, 876, 757, 529, 798, 917, 820, 753, 667, 292, 741, 183, 0
