20
0, 285, 541, 502, 449, 615, 370, 557, 557, 333, 572, 176, 193, 608, 60, 217, 474, 464, 138, 290
285, 0, 822, 775, 183, 898, 548, 761, 800, 522, 582, 246, 107, 782, 281, 168, 605, 732, 385, 571
541, 822, 0, 296, 990, 205, 594, 598, 257, 568, 790, 673, 734, 695, 566, 745, 552, 140, 445, 310
502, 775, 296, 0, 909, 173, 363, 307, 531, 351, 945, 560, 670, 404, 494, 647, 739, 380, 481, 215
449, 183, 990, 909, 0, 1047, 627, 839, 982, 610, 733, 349, 255, 841, 429, 262, 783, 908, 563, 718
615, 898, 205, 173, 1047, 0, 535, 469, 463, 520, 970, 704, 798, 565, 620, 787, 741, 335, 558, 329
370, 548, 594, 363, 627, 535, 0, 214, 750, 38, 938, 301, 444, 241, 321, 384, 805, 605, 455, 299
557, 761, 598, 307, 839, 469, 214, 0, 810, 239, 1106, 514, 656, 97, 517, 598, 942, 656, 612, 380
557, 800, 257, 531, 982, 463, 750, 810, 0, 716, 593, 725, 737, 902, 604, 775, 349, 153, 424, 452
333, 522, 568, 351, 610, 520, 38, 239, 716, 0, 900, 276, 417, 275, 286, 361, 767, 573, 416, 268
572, 582, 790, 945, 733, 970, 938, 1106, 593, 900, 0, 710, 607, 1169, 628, 689, 244, 650, 493, 750
176, 246, 673, 560, 349, 704, 301, 514, 725, 276, 710, 0, 143, 538, 121, 88, 644, 618, 314, 379
193, 107, 734, 670, 255, 798, 444, 656, 737, 417, 607, 143, 0, 681, 177, 83, 586, 654, 313, 469
608, 782, 695, 404, 841, 565, 241, 97, 902, 275, 1169, 538, 681, 0, 561, 615, 1018, 749, 678, 464
60, 281, 566, 494, 429, 620, 321, 517, 604, 286, 628, 121, 177, 561, 0, 179, 535, 501, 194, 291
217, 168, 745, 647, 262, 787, 384, 598, 775, 361, 689, 88, 83, 615, 179, 0, 654, 679, 353, 460
474, 605, 552, 739, 783, 741, 805, 942, 349, 767, 244, 644, 586, 1018, 535, 654, 0, 412, 353, 566
464, 732, 140, 380, 908, 335, 605, 656, 153, 573, 650, 618, 654, 749, 501, 679, 412, 0, 346, 305
138, 385, 445, 481, 563, 558, 455, 612, 424, 416, 493, 314, 313, 678, 194, 353, 353, 346, 0, 269
290, 571, 310, 215, 718, 329, 299, 380, 452, 268, 750, 379, 469, 464, 291, 460, 566, 305, 269, 0
