15
0, 471, 168, 887, 693, 257, 770, 714, 867, 475, 881, 639, 937, 187, 195
471, 0, 622, 911, 903, 234, 990, 1103, 1236, 677, 898, 760, 899, 287, 533
168, 622, 0, 1010, 769, 423, 836, 689, 848, 576, 1005, 749, 1072, 349, 304
887, 911, 1010, 0, 360, 797, 385, 797, 812, 441, 15, 267, 119, 838, 706
693, 903, 769, 360, 0, 713, 86, 437, 470, 234, 367, 181, 473, 722, 498
257, 234, 423, 797, 713, 0, 799, 872, 1009, 480, 787, 597, 816, 75, 299
770, 990, 836, 385, 86, 799, 0, 423, 427, 319, 394, 257, 503, 806, 575
714, 1103, 689, 797, 437, 872, 423, 0, 160, 502, 804, 587, 910, 841, 574
867, 1236, 848, 812, 470, 1009, 427, 160, 0, 598, 821, 643, 930, 985, 716
475, 677, 576, 441, 234, 480, 319, 502, 598, 0, 438, 174, 520, 488, 281
881, 898, 1005, 15, 367, 787, 394, 804, 821, 438, 0, 266, 109, 829, 701
639, 760, 749, 267, 181, 597, 257, 587, 643, 174, 266, 0, 355, 622, 449
937, 899, 1072, 119, 473, 816, 503, 910, 930, 520, 109, 355, 0, 865, 767
187, 287, 349, 838, 722, 75, 806, 841, 985, 488, 829, 622, 865, 0, 268
195, 533, 304, 706, 498, 299, 575, 574, 716, 281, 701, 449, 767, 268, 0
