30
0, 1018, 788, 885, 615, 456, 640, 220, 750, 397, 604, 130, 669, 370, 367, 423, 125, 563, 596, 457, 704, 540, 765, 846, 385, 307, 486, 705, 533, 312
1018, 0, 794, 160, 937, 563, 866, 923, 840, 734, 715, 930, 496, 763, 759, 606, 1144, 726, 960, 932, 744, 645, 257, 793, 636, 726, 755, 963, 847, 1174
788, 794, 0, 644, 1186, 631, 175, 571, 65, 415, 1025, 658, 342, 862, 438, 538, 874, 236, 279, 370, 94, 308, 692, 59, 652, 717, 961, 210, 264, 700
885, 160, 644, 0, 888, 439, 708, 774, 687, 579, 669, 789, 336, 668, 605, 465, 1011, 566, 800, 772, 589, 486, 167, 648, 512, 607, 685, 806, 687, 1022
615, 937, 1186, 888, 0, 565, 1099, 759, 1177, 790, 222, 669, 902, 327, 778, 648, 678, 957, 1106, 977, 1091, 877, 720, 1231, 534, 476, 227, 1195, 999, 927
456, 563, 631, 439, 565, 0, 576, 402, 632, 289, 393, 381, 338, 263, 295, 105, 582, 417, 616, 518, 538, 326, 308, 672, 73, 168, 337, 682, 493, 654
640, 866, 175, 708, 1099, 576, 0, 419, 118, 309, 963, 514, 374, 772, 322, 472, 715, 163, 111, 199, 141, 261, 716, 232, 578, 623, 884, 107, 107, 526
220, 923, 571, 774, 759, 402, 419, 0, 531, 212, 686, 99, 502, 453, 181, 322, 305, 355, 380, 240, 490, 352, 688, 630, 350, 325, 579, 486, 313, 254
750, 840, 65, 687, 1177, 632, 118, 531, 0, 393, 1025, 622, 370, 851, 413, 534, 830, 220, 216, 317, 102, 306, 722, 117, 646, 704, 956, 145, 218, 644
397, 734, 415, 579, 790, 289, 309, 212, 393, 0, 660, 269, 289, 463, 31, 184, 505, 178, 330, 230, 322, 143, 517, 468, 275, 314, 576, 407, 212, 445
604, 715, 1025, 669, 222, 393, 963, 686, 1025, 660, 0, 614, 716, 238, 655, 492, 700, 808, 988, 872, 932, 719, 501, 1064, 385, 364, 118, 1065, 871, 899
130, 930, 658, 789, 669, 381, 514, 99, 622, 269, 614, 0, 548, 377, 238, 324, 236, 433, 478, 339, 573, 412, 683, 716, 317, 267, 502, 584, 406, 289
669, 496, 342, 336, 902, 338, 374, 502, 370, 289, 716, 548, 0, 599, 321, 280, 785, 231, 464, 444, 267, 162, 352, 367, 386, 475, 674, 476, 352, 728
370, 763, 862, 668, 327, 263, 772, 453, 851, 463, 238, 377, 599, 0, 451, 328, 475, 630, 781, 656, 767, 554, 511, 909, 215, 148, 125, 868, 672, 661
367, 759, 438, 605, 778, 295, 322, 181, 413, 31, 655, 238, 321, 451, 0, 193, 473, 203, 333, 222, 347, 174, 538, 493, 273, 303, 567, 417, 221, 417
423, 606, 538, 465, 648, 105, 472, 322, 534, 184, 492, 324, 280, 328, 193, 0, 547, 316, 510, 413, 444, 229, 365, 583, 114, 196, 423, 577, 387, 577
125, 1144, 874, 1011, 678, 582, 715, 305, 830, 505, 700, 236, 785, 475, 473, 547, 0, 659, 655, 521, 795, 648, 890, 933, 510, 430, 582, 766, 612, 288
563, 726, 236, 566, 957, 417, 163, 355, 220, 178, 808, 433, 231, 630, 203, 316, 659, 0, 236, 222, 144, 97, 558, 290, 426, 484, 736, 271, 121, 535
596, 960, 279, 800, 1106, 616, 111, 380, 216, 330, 988, 478, 464, 781, 333, 510, 655, 236, 0, 139, 251, 329, 792, 333, 604, 634, 900, 111, 125, 437
457, 932, 370, 772, 977, 518, 199, 240, 317, 230, 872, 339, 444, 656, 222, 413, 521, 222, 139, 0, 310, 286, 736, 429, 494, 511, 777, 248, 114, 331
704, 744, 94, 589, 1091, 538, 141, 490, 102, 322, 932, 573, 267, 767, 347, 444, 795, 144, 251, 310, 0, 214, 619, 145, 558, 622, 867, 221, 197, 641
540, 645, 308, 486, 877, 326, 261, 352, 306, 143, 719, 412, 162, 554, 174, 229, 648, 97, 329, 286, 214, 0, 463, 355, 343, 411, 653, 369, 206, 567
765, 257, 692, 167, 720, 308, 716, 688, 722, 517, 501, 683, 352, 511, 538, 365, 890, 558, 792, 736, 619, 463, 0, 711, 380, 469, 518, 821, 670, 942
846, 793, 59, 648, 1231, 672, 232, 630, 117, 468, 1064, 716, 367, 909, 493, 583, 933, 290, 333, 429, 145, 355, 711, 0, 697, 766, 1005, 254, 323, 758
385, 636, 652, 512, 534, 73, 578, 350, 646, 275, 385, 317, 386, 215, 273, 114, 510, 426, 604, 494, 558, 343, 380, 697, 0, 98, 309, 680, 486, 598
307, 726, 717, 607, 476, 168, 623, 325, 704, 314, 364, 267, 475, 148, 303, 196, 430, 484, 634, 511, 622, 411, 469, 766, 98, 0, 266, 720, 524, 556
486, 755, 961, 685, 227, 337, 884, 579, 956, 576, 118, 502, 674, 125, 567, 423, 582, 736, 900, 777, 867, 653, 518, 1005, 309, 266, 0, 983, 787, 784
705, 963, 210, 806, 1195, 682, 107, 486, 145, 407, 1065, 584, 476, 868, 417, 577, 766, 271, 111, 248, 221, 369, 821, 254, 680, 720, 983, 0, 196, 545
533, 847, 264, 687, 999, 493, 107, 313, 218, 212, 871, 406, 352, 672, 221, 387, 612, 121, 125, 114, 197, 206, 670, 323, 486, 524, 787, 196, 0, 444
312, 1174, 700, 1022, 927, 654, 526, 254, 644, 445, 899, 289, 728, 661, 417, 577, 288, 535, 437, 331, 641, 567, 942, 758, 598, 556, 784, 545, 444, 0
