20
0, 392, 777, 876, 953, 874, 311, 477, 927, 717, 969, 912, 628, 358, 531, 635, 831, 586, 247, 903
392, 0, 696, 569, 563, 486, 213, 387, 567, 644, 581, 527, 533, 387, 331, 288, 439, 320, 370, 536
777, 696, 0, 489, 857, 786, 867, 324, 669, 60, 853, 997, 165, 419, 1028, 926, 830, 1007, 954, 688
876, 569, 489, 0, 396, 345, 782, 470, 186, 485, 386, 583, 436, 605, 838, 647, 419, 778, 935, 216
953, 563, 857, 396, 0, 84, 732, 716, 216, 837, 24, 222, 758, 814, 675, 443, 134, 589, 905, 179
874, 486, 786, 345, 84, 0, 664, 633, 185, 764, 96, 240, 681, 730, 627, 398, 91, 545, 836, 140
311, 213, 867, 782, 732, 664, 0, 544, 769, 811, 753, 642, 702, 493, 224, 344, 599, 275, 172, 734
477, 387, 324, 470, 716, 633, 544, 0, 591, 266, 721, 792, 161, 139, 715, 648, 642, 707, 632, 588
927, 567, 669, 186, 216, 185, 769, 591, 0, 658, 203, 423, 595, 712, 774, 557, 273, 700, 936, 45
717, 644, 60, 485, 837, 764, 811, 266, 658, 0, 835, 966, 110, 359, 975, 881, 801, 958, 895, 674
969, 581, 853, 386, 24, 96, 753, 721, 203, 835, 0, 245, 758, 823, 699, 467, 157, 613, 925, 169
912, 527, 997, 583, 222, 240, 642, 792, 423, 966, 245, 0, 872, 861, 525, 304, 169, 433, 808, 379
628, 533, 165, 436, 758, 681, 702, 161, 595, 110, 758, 872, 0, 272, 864, 773, 711, 847, 793, 604
358, 387, 419, 605, 814, 730, 493, 139, 712, 359, 823, 861, 272, 0, 692, 672, 726, 701, 547, 704
531, 331, 1028, 838, 675, 627, 224, 715, 774, 975, 699, 525, 864, 692, 0, 232, 543, 91, 333, 732
635, 288, 926, 647, 443, 398, 344, 648, 557, 881, 467, 304, 773, 672, 232, 0, 312, 147, 506, 513
831, 439, 830, 419, 134, 91, 599, 642, 273, 801, 157, 169, 711, 726, 543, 312, 0, 459, 772, 228
586, 320, 1007, 778, 589, 545, 275, 707, 700, 958, 613, 433, 847, 701, 91, 147, 459, 0, 410, 657
247, 370, 954, 935, 905, 836, 172, 632, 936, 895, 925, 808, 793, 547, 333, 506, 772, 410, 0, 902
903, 536, 688, 216, 179, 140, 734, 588, 45, 674, 169, 379, 604, 704, 732, 513, 228, 657, 902, 0
