15
0, 236, 174, 618, 529, 112, 202, 815, 513, 483, 199, 160, 371, 889, 294
236, 0, 72, 637, 328, 155, 287, 598, 301, 264, 368, 313, 260, 847, 463
174, 72, 0, 655, 361, 122, 272, 671, 372, 310, 333, 280, 306, 884, 431
618, 637, 655, 0, 928, 553, 416, 773, 609, 846, 459, 469, 408, 310, 425
529, 328, 361, 928, 0, 479, 615, 568, 384, 84, 693, 639, 520, 1081, 789
112, 155, 122, 553, 479, 0, 151, 706, 405, 419, 214, 160, 262, 804, 310
202, 287, 272, 416, 615, 151, 0, 739, 455, 547, 116, 78, 244, 691, 190
815, 598, 671, 773, 568, 706, 739, 0, 301, 510, 855, 810, 498, 748, 918
513, 301, 372, 609, 384, 405, 455, 301, 0, 303, 569, 520, 234, 707, 642
483, 264, 310, 846, 84, 419, 547, 510, 303, 0, 633, 578, 438, 997, 727
199, 368, 333, 459, 693, 214, 116, 855, 569, 633, 0, 54, 360, 756, 97
160, 313, 280, 469, 639, 160, 78, 810, 520, 578, 54, 0, 319, 756, 150
371, 260, 306, 408, 520, 262, 244, 498, 234, 438, 360, 319, 0, 587, 420
889, 847, 884, 310, 1081, 804, 691, 748, 707, 997, 756, 756, 587, 0, 733
294, 463, 431, 425, 789, 310, 190, 918, 642, 727, 97, 150, 420, 733, 0
