14
0, 597, 449, 543, 185, 307, 241, 220, 417, 727, 153, 606, 887, 579
597, 0, 557, 342, 495, 560, 482, 509, 613, 278, 579, 333, 716, 38
449, 557, 0, 255, 273, 147, 587, 231, 79, 486, 302, 314, 447, 568
543, 342, 255, 0, 366, 333, 575, 347, 330, 232, 438, 68, 413, 365
185, 495, 273, 366, 0, 146, 326, 45, 258, 568, 84, 432, 702, 487
307, 560, 147, 333, 146, 0, 473, 101, 112, 562, 156, 400, 594, 562
241, 482, 587, 575, 326, 473, 0, 372, 583, 692, 355, 624, 974, 451
220, 509, 231, 347, 45, 101, 372, 0, 212, 560, 91, 415, 666, 505
417, 613, 79, 330, 258, 112, 583, 212, 0, 562, 263, 391, 508, 621
727, 278, 486, 232, 568, 562, 692, 560, 562, 0, 649, 171, 469, 315
153, 579, 302, 438, 84, 156, 355, 91, 263, 649, 0, 506, 746, 570
606, 333, 314, 68, 432, 400, 624, 415, 391, 171, 506, 0, 390, 361
887, 716, 447, 413, 702, 594, 974, 666, 508, 469, 746, 390, 0, 747
579, 38, 568, 365, 487, 562, 451, 505, 621, 315, 570, 361, 747, 0
