14
0, 502, 138, 326, 440, 771, 860, 445, 587, 487, 934, 873, 474, 283
502, 0, 536, 569, 133, 296, 750, 536, 177, 449, 651, 370, 43, 565
138, 536, 0, 193, 443, 771, 753, 329, 579, 612, 861, 900, 518, 148
326, 569, 193, 0, 447, 741, 577, 157, 552, 761, 726, 902, 566, 46
440, 133, 443, 447, 0, 332, 636, 402, 147, 523, 578, 462, 150, 448
771, 296, 771, 741, 332, 0, 678, 648, 193, 721, 471, 199, 338, 754
860, 750, 753, 577, 636, 678, 0, 424, 596, 1149, 297, 876, 780, 621
445, 536, 329, 157, 402, 648, 424, 0, 471, 818, 573, 826, 544, 199
587, 177, 579, 552, 147, 193, 596, 471, 0, 624, 474, 355, 218, 562
487, 449, 612, 761, 523, 721, 1149, 818, 624, 0, 1095, 701, 406, 731
934, 651, 861, 726, 578, 471, 297, 573, 474, 1095, 0, 653, 691, 763
873, 370, 900, 902, 462, 199, 876, 826, 355, 701, 653, 0, 400, 908
474, 43, 518, 566, 150, 338, 780, 544, 218, 406, 691, 400, 0, 558
283, 565, 148, 46, 448, 754, 621, 199, 562, 731, 763, 908, 558, 0
