20
0, 332, 586, 293, 648, 338, 438, 425, 550, 512, 190, 634, 233, 482, 168, 609, 342, 388, 208, 616
332, 0, 278, 596, 522, 628, 116, 178, 443, 713, 515, 907, 495, 778, 470, 280, 673, 393, 376, 874
586, 278, 0, 806, 693, 903, 242, 364, 641, 990, 776, 1185, 771, 1053, 691, 100, 925, 455, 655, 1153
293, 596, 806, 0, 932, 391, 710, 715, 834, 640, 240, 638, 387, 471, 128, 853, 225, 439, 456, 651
648, 522, 693, 932, 0, 710, 467, 350, 98, 594, 728, 862, 601, 822, 814, 617, 877, 902, 483, 803
338, 628, 903, 391, 710, 0, 711, 649, 623, 254, 175, 295, 137, 150, 361, 907, 207, 709, 274, 284
438, 116, 242, 710, 467, 711, 0, 122, 405, 763, 614, 978, 575, 860, 583, 204, 776, 492, 444, 939
425, 178, 364, 715, 350, 649, 122, 0, 283, 667, 580, 897, 512, 794, 587, 312, 744, 571, 374, 854
550, 443, 641, 834, 98, 623, 405, 283, 0, 531, 632, 794, 509, 742, 716, 574, 783, 814, 387, 738
512, 713, 990, 640, 594, 254, 763, 667, 531, 0, 407, 267, 283, 274, 590, 968, 459, 900, 344, 208
190, 515, 776, 240, 728, 175, 614, 580, 632, 407, 0, 464, 148, 303, 186, 795, 164, 537, 244, 458
634, 907, 1185, 638, 862, 295, 978, 897, 794, 267, 464, 0, 415, 168, 641, 1179, 414, 1001, 533, 64
233, 495, 771, 387, 601, 137, 575, 512, 509, 283, 148, 415, 0, 285, 314, 771, 276, 620, 139, 389
482, 778, 1053, 471, 822, 150, 860, 794, 742, 274, 303, 168, 285, 0, 475, 1056, 249, 839, 420, 184
168, 470, 691, 128, 814, 361, 583, 587, 716, 590, 186, 641, 314, 475, 0, 732, 262, 370, 352, 641
609, 280, 100, 853, 617, 907, 204, 312, 574, 968, 795, 1179, 771, 1056, 732, 0, 951, 536, 645, 1142
342, 673, 925, 225, 877, 207, 776, 744, 783, 459, 164, 414, 276, 249, 262, 951, 0, 631, 399, 432
388, 393, 455, 439, 902, 709, 492, 571, 814, 900, 537, 1001, 620, 839, 370, 536, 631, 0, 579, 993
208, 376, 655, 456, 483, 274, 444, 374, 387, 344, 244, 533, 139, 420, 352, 645, 399, 579, 0, 498
616, 874, 1153, 651, 803, 284, 939, 854, 738, 208, 458, 64, 389, 184, 641, 1142, 432, 993, 498, 0
