30
0, 327, 547, 505, 663, 280, 281, 252, 641, 621, 568, 575, 333, 401, 156, 198, 140, 350, 574, 230, 991, 688, 846, 8, 788, 1138, 805, 896, 581, 613
327, 0, 219, 578, 347, 59, 55, 543, 629, 535, 290, 270, 62, 339, 473, 521, 248, 93, 542, 395, 748, 415, 643, 325, 766, 855, 780, 790, 282, 511
547, 219, 0, 706, 159, 270, 267, 753, 705, 575, 219, 135, 226, 446, 690, 739, 456, 232, 618, 584, 623, 308, 567, 544, 820, 684, 830, 783, 157, 545
505, 578, 706, 0, 712, 526, 531, 409, 180, 274, 863, 627, 524, 259, 472, 506, 408, 665, 176, 275, 767, 983, 585, 513, 308, 978, 325, 481, 615, 294
663, 347, 159, 712, 0, 384, 383, 840, 671, 526, 361, 93, 329, 461, 793, 844, 551, 383, 590, 651, 472, 419, 441, 662, 764, 525, 772, 688, 99, 493
280, 59, 270, 526, 384, 0, 5, 486, 588, 504, 348, 300, 57, 297, 420, 469, 190, 139, 502, 335, 757, 473, 639, 278, 728, 878, 742, 767, 309, 482
281, 55, 267, 531, 383, 5, 0, 489, 593, 508, 344, 300, 58, 301, 422, 472, 194, 134, 507, 340, 759, 468, 642, 280, 733, 879, 747, 771, 309, 487
252, 543, 753, 409, 840, 486, 489, 0, 584, 625, 811, 747, 527, 451, 110, 111, 297, 588, 546, 206, 1077, 933, 909, 259, 717, 1256, 734, 877, 746, 630
641, 629, 705, 180, 671, 588, 593, 584, 0, 151, 892, 599, 569, 291, 636, 674, 522, 723, 88, 423, 622, 1004, 441, 648, 147, 843, 163, 301, 582, 183
621, 535, 575, 274, 526, 504, 508, 625, 151, 0, 776, 460, 473, 225, 653, 698, 487, 629, 98, 434, 493, 881, 311, 627, 244, 707, 255, 275, 442, 32
568, 290, 219, 863, 361, 348, 344, 811, 892, 776, 0, 355, 338, 612, 724, 766, 528, 223, 804, 683, 833, 124, 786, 563, 1018, 866, 1030, 998, 376, 746
575, 270, 135, 627, 93, 300, 300, 747, 599, 460, 355, 0, 244, 372, 701, 753, 459, 322, 515, 557, 498, 438, 431, 575, 703, 586, 712, 651, 21, 428
333, 62, 226, 524, 329, 57, 58, 527, 569, 473, 338, 244, 0, 280, 467, 518, 230, 155, 481, 362, 702, 460, 588, 332, 705, 821, 718, 729, 251, 449
401, 339, 446, 259, 461, 297, 301, 451, 291, 225, 612, 372, 280, 0, 454, 503, 263, 432, 205, 245, 626, 729, 461, 406, 432, 807, 447, 499, 362, 213
156, 473, 690, 472, 793, 420, 422, 110, 636, 653, 724, 701, 467, 454, 0, 52, 242, 504, 585, 219, 1075, 844, 915, 162, 777, 1240, 794, 918, 704, 652
198, 521, 739, 506, 844, 469, 472, 111, 674, 698, 766, 753, 518, 503, 52, 0, 294, 549, 627, 264, 1126, 885, 965, 203, 812, 1292, 829, 960, 756, 699
140, 248, 456, 408, 551, 190, 194, 297, 522, 487, 528, 459, 230, 263, 242, 294, 0, 306, 447, 161, 852, 653, 705, 144, 669, 1005, 685, 762, 462, 476
350, 93, 232, 665, 383, 139, 134, 588, 723, 629, 223, 322, 155, 432, 504, 549, 306, 0, 635, 463, 816, 347, 722, 346, 860, 905, 874, 881, 338, 604
574, 542, 618, 176, 590, 502, 507, 546, 88, 98, 804, 515, 481, 205, 585, 627, 447, 635, 0, 367, 591, 916, 409, 580, 227, 804, 242, 333, 499, 122
230, 395, 584, 275, 651, 335, 340, 206, 423, 434, 683, 557, 362, 245, 219, 264, 161, 463, 367, 0, 871, 807, 705, 238, 567, 1050, 584, 699, 554, 434
991, 748, 623, 767, 472, 757, 759, 1077, 622, 493, 833, 498, 702, 626, 1075, 1126, 852, 816, 591, 871, 0, 883, 182, 994, 619, 226, 616, 427, 480, 473
688, 415, 308, 983, 419, 473, 468, 933, 1004, 881, 124, 438, 460, 729, 844, 885, 653, 347, 916, 807, 883, 0, 860, 682, 1125, 885, 1136, 1090, 459, 851
846, 643, 567, 585, 441, 639, 642, 909, 441, 311, 786, 431, 588, 461, 915, 965, 705, 722, 409, 705, 182, 860, 0, 849, 450, 402, 450, 285, 410, 292
8, 325, 544, 513, 662, 278, 280, 259, 648, 627, 563, 575, 332, 406, 162, 203, 144, 346, 580, 238, 994, 682, 849, 0, 795, 1139, 812, 902, 581, 618
788, 766, 820, 308, 764, 728, 733, 717, 147, 244, 1018, 703, 705, 432, 777, 812, 669, 860, 227, 567, 619, 1125, 450, 795, 0, 846, 17, 220, 684, 275
1138, 855, 684, 978, 525, 878, 879, 1256, 843, 707, 866, 586, 821, 807, 1240, 1292, 1005, 905, 804, 1050, 226, 885, 402, 1139, 846, 0, 843, 651, 573, 683
805, 780, 830, 325, 772, 742, 747, 734, 163, 255, 1030, 712, 718, 447, 794, 829, 685, 874, 242, 584, 616, 1136, 450, 812, 17, 843, 0, 211, 693, 285
896, 790, 783, 481, 688, 767, 771, 877, 301, 275, 998, 651, 729, 499, 918, 960, 762, 881, 333, 699, 427, 1090, 285, 902, 220, 651, 211, 0, 630, 288
581, 282, 157, 615, 99, 309, 309, 746, 582, 442, 376, 21, 251, 362, 704, 756, 462, 338, 499, 554, 480, 459, 410, 581, 684, 573, 693, 630, 0, 410
613, 511, 545, 294, 493, 482, 487, 630, 183, 32, 746, 428, 449, 213, 652, 699, 476, 604, 122, 434, 473, 851, 292, 618, 275, 683, 285, 288, 410, 0
