15
0, 533, 967, 753, 883, 684, 691, 780, 962, 758, 729, 375, 211, 753, 732
533, 0, 593, 329, 406, 290, 407, 279, 435, 303, 234, 229, 351, 428, 680
967, 593, 0, 816, 259, 310, 279, 368, 444, 767, 680, 806, 759, 215, 496
753, 329, 816, 0, 569, 566, 706, 448, 466, 51, 136, 378, 627, 707, 1004
883, 406, 259, 569, 0, 217, 316, 132, 198, 518, 434, 635, 674, 265, 638
684, 290, 310, 566, 217, 0, 146, 181, 373, 523, 434, 496, 473, 142, 475
691, 407, 279, 706, 316, 146, 0, 322, 500, 665, 577, 582, 487, 67, 332
780, 279, 368, 448, 132, 181, 322, 0, 200, 399, 312, 508, 576, 295, 654
962, 435, 444, 466, 198, 373, 500, 200, 0, 415, 351, 653, 764, 457, 830
758, 303, 767, 51, 518, 523, 665, 399, 415, 0, 89, 384, 619, 664, 970
729, 234, 680, 136, 434, 434, 577, 312, 351, 89, 0, 364, 571, 575, 886
375, 229, 806, 378, 635, 496, 582, 508, 653, 384, 364, 0, 272, 619, 788
211, 351, 759, 627, 674, 473, 487, 576, 764, 619, 571, 272, 0, 546, 582
753, 428, 215, 707, 265, 142, 67, 295, 457, 664, 575, 619, 546, 0, 373
732, 680, 496, 1004, 638, 475, 332, 654, 830, 970, 886, 788, 582, 373, 0
