25
0, 571, 194, 885, 676, 952, 810, 483, 392, 840, 701, 129, 399, 606, 665, 897, 805, 361, 371, 761, 209, 356, 774, 524, 939
571, 0, 765, 1019, 467, 1104, 690, 725, 513, 422, 1008, 445, 579, 48, 731, 553, 481, 609, 353, 537, 708, 819, 231, 506, 611
194, 765, 0, 942, 841, 998, 947, 552, 530, 1025, 704, 319, 515, 800, 768, 1071, 979, 462, 548, 923, 214, 324, 968, 670, 1109
885, 1019, 942, 0, 603, 86, 431, 402, 554, 846, 311, 909, 510, 1007, 287, 747, 715, 529, 700, 590, 728, 635, 1029, 513, 728
676, 467, 841, 603, 0, 688, 223, 466, 327, 263, 703, 609, 373, 441, 337, 238, 155, 433, 310, 88, 672, 704, 426, 196, 268
952, 1104, 998, 86, 688, 0, 509, 471, 634, 928, 330, 983, 587, 1093, 372, 825, 796, 602, 783, 672, 787, 683, 1114, 599, 803
810, 690, 947, 431, 223, 509, 0, 457, 419, 423, 615, 770, 433, 664, 242, 315, 290, 490, 479, 172, 750, 738, 636, 287, 300
483, 725, 552, 402, 466, 471, 457, 0, 211, 724, 283, 515, 146, 729, 231, 694, 620, 136, 372, 513, 338, 285, 814, 277, 708
392, 513, 530, 554, 327, 634, 419, 211, 0, 558, 495, 373, 67, 518, 290, 565, 478, 115, 161, 400, 347, 383, 612, 140, 594
840, 422, 1025, 846, 263, 928, 423, 724, 558, 0, 966, 743, 615, 377, 596, 149, 132, 672, 478, 256, 886, 942, 255, 447, 207
701, 1008, 704, 311, 703, 330, 615, 283, 495, 966, 0, 765, 430, 1012, 380, 908, 848, 410, 656, 728, 507, 380, 1086, 537, 907
129, 445, 319, 909, 609, 983, 770, 515, 373, 743, 765, 0, 401, 482, 662, 815, 723, 381, 299, 697, 313, 454, 655, 485, 861
399, 579, 515, 510, 373, 587, 433, 146, 67, 615, 430, 401, 0, 585, 266, 610, 527, 61, 226, 438, 317, 331, 678, 177, 635
606, 48, 800, 1007, 441, 1093, 664, 729, 518, 377, 1012, 482, 585, 0, 721, 511, 443, 619, 361, 506, 733, 840, 184, 497, 570
665, 731, 768, 287, 337, 372, 242, 231, 290, 596, 380, 662, 266, 721, 0, 527, 472, 308, 421, 349, 557, 517, 752, 226, 527
897, 553, 1071, 747, 238, 825, 315, 694, 565, 149, 908, 815, 610, 511, 527, 0, 92, 671, 526, 182, 909, 942, 405, 433, 59
805, 481, 979, 715, 155, 796, 290, 620, 478, 132, 848, 723, 527, 443, 472, 92, 0, 587, 434, 125, 821, 859, 364, 351, 140
361, 609, 462, 529, 433, 602, 490, 136, 115, 672, 410, 381, 61, 619, 308, 671, 587, 0, 257, 500, 259, 271, 723, 238, 696
371, 353, 548, 700, 310, 783, 479, 372, 161, 478, 656, 299, 226, 361, 421, 526, 434, 257, 0, 397, 413, 494, 475, 206, 568
761, 537, 923, 590, 88, 672, 172, 513, 400, 256, 728, 697, 438, 506, 349, 182, 125, 500, 397, 0, 747, 769, 464, 262, 197
209, 708, 214, 728, 672, 787, 750, 338, 347, 886, 507, 313, 317, 733, 557, 909, 821, 259, 413, 747, 0, 146, 879, 486, 940
356, 819, 324, 635, 704, 683, 738, 285, 383, 942, 380, 454, 331, 840, 517, 942, 859, 271, 494, 769, 146, 0, 969, 509, 965
774, 231, 968, 1029, 426, 1114, 636, 814, 612, 255, 1086, 655, 678, 184, 752, 405, 364, 723, 475, 464, 879, 969, 0, 549, 462
524, 506, 670, 513, 196, 599, 287, 277, 140, 447, 537, 485, 177, 497, 226, 433, 351, 238, 206, 262, 486, 509, 549, 0, 457
939, 611, 1109, 728, 268, 803, 300, 708, 594, 207, 907, 861, 635, 570, 527, 59, 140, 696, 568, 197, 940, 965, 462, 457, 0
