30
0, 510, 422, 733, 832, 613, 457, 305, 406, 747, 402, 598, 597, 775, 160, 810, 864, 937, 367, 778, 664, 601, 834, 870, 644, 775, 395, 409, 602, 345
510, 0, 88, 430, 542, 452, 651, 208, 158, 245, 605, 304, 529, 476, 424, 527, 450, 783, 413, 824, 409, 836, 465, 538, 902, 687, 248, 817, 563, 428
422, 88, 0, 457, 570, 443, 591, 120, 109, 330, 541, 317, 506, 504, 340, 553, 509, 788, 357, 793, 421, 776, 512, 577, 841, 676, 201, 737, 536, 367
733, 430, 457, 0, 113, 177, 555, 493, 565, 369, 544, 144, 279, 47, 578, 96, 199, 372, 810, 533, 77, 697, 125, 137, 763, 335, 343, 839, 317, 817
832, 542, 570, 113, 0, 237, 605, 605, 679, 454, 604, 256, 317, 66, 675, 23, 221, 291, 923, 517, 169, 725, 136, 70, 788, 305, 450, 902, 347, 930
613, 452, 443, 177, 237, 0, 378, 434, 549, 483, 370, 167, 107, 199, 453, 214, 375, 351, 765, 393, 105, 521, 303, 294, 588, 235, 267, 667, 146, 766
457, 651, 591, 555, 605, 378, 0, 501, 659, 792, 57, 493, 288, 577, 338, 583, 749, 572, 769, 331, 480, 185, 681, 668, 251, 402, 404, 305, 263, 756
305, 208, 120, 493, 605, 434, 501, 0, 158, 441, 448, 349, 472, 540, 221, 584, 585, 786, 331, 740, 441, 685, 572, 625, 747, 654, 167, 621, 496, 332
406, 158, 109, 565, 679, 549, 659, 158, 0, 396, 606, 427, 606, 612, 366, 661, 606, 897, 255, 886, 530, 843, 616, 683, 905, 780, 296, 766, 634, 270
747, 245, 330, 369, 454, 483, 792, 441, 396, 0, 756, 319, 586, 401, 639, 449, 277, 739, 643, 876, 395, 966, 333, 419, 1035, 695, 409, 1010, 626, 662
402, 605, 541, 544, 604, 370, 57, 448, 606, 756, 0, 468, 292, 569, 281, 581, 733, 598, 712, 380, 467, 237, 669, 664, 300, 427, 360, 298, 273, 698
598, 304, 317, 144, 256, 167, 493, 349, 427, 319, 468, 0, 267, 191, 449, 237, 277, 479, 667, 560, 105, 658, 236, 277, 727, 394, 204, 751, 306, 673
597, 529, 506, 279, 317, 107, 288, 472, 606, 586, 292, 267, 0, 293, 438, 295, 479, 339, 799, 297, 212, 417, 403, 381, 484, 184, 310, 589, 39, 796
775, 476, 504, 47, 66, 199, 577, 540, 612, 401, 569, 191, 293, 0, 620, 51, 198, 338, 857, 526, 112, 709, 114, 97, 775, 320, 388, 867, 328, 864
160, 424, 340, 578, 675, 453, 338, 221, 366, 639, 281, 449, 438, 620, 0, 652, 722, 778, 431, 639, 508, 507, 685, 715, 562, 619, 252, 400, 445, 418
810, 527, 553, 96, 23, 214, 583, 584, 661, 449, 581, 237, 295, 51, 652, 0, 227, 292, 904, 503, 146, 706, 141, 87, 769, 292, 429, 880, 326, 911
864, 450, 509, 199, 221, 375, 749, 585, 606, 277, 733, 277, 479, 198, 722, 227, 0, 509, 862, 724, 270, 896, 86, 163, 963, 517, 471, 1023, 516, 875
937, 783, 788, 372, 291, 351, 572, 786, 897, 739, 598, 479, 339, 338, 778, 292, 509, 0, 1117, 330, 374, 617, 426, 347, 666, 170, 618, 873, 337, 1117
367, 413, 357, 810, 923, 765, 769, 331, 255, 643, 712, 667, 799, 857, 431, 904, 862, 1117, 0, 1051, 765, 938, 869, 933, 990, 983, 498, 776, 820, 29
778, 824, 793, 533, 517, 393, 331, 740, 886, 876, 380, 560, 297, 526, 639, 503, 724, 330, 1051, 0, 485, 305, 640, 587, 343, 213, 591, 595, 260, 1043
664, 409, 421, 77, 169, 105, 480, 441, 530, 395, 467, 105, 212, 112, 508, 146, 270, 374, 765, 485, 0, 627, 201, 209, 694, 301, 282, 762, 251, 770
601, 836, 776, 697, 725, 521, 185, 685, 843, 966, 237, 658, 417, 709, 507, 706, 896, 617, 938, 305, 627, 0, 820, 793, 68, 463, 588, 307, 381, 922
834, 465, 512, 125, 136, 303, 681, 572, 616, 333, 669, 236, 403, 114, 685, 141, 86, 426, 869, 640, 201, 820, 0, 86, 886, 431, 439, 963, 439, 880
870, 538, 577, 137, 70, 294, 668, 625, 683, 419, 664, 277, 381, 97, 715, 87, 163, 347, 933, 587, 209, 793, 86, 0, 857, 374, 479, 962, 413, 942
644, 902, 841, 763, 788, 588, 251, 747, 905, 1035, 300, 727, 484, 775, 562, 769, 963, 666, 990, 343, 694, 68, 886, 857, 0, 518, 655, 312, 447, 973
775, 687, 676, 335, 305, 235, 402, 654, 780, 695, 427, 394, 184, 320, 619, 292, 517, 170, 983, 213, 301, 463, 431, 374, 518, 0, 489, 705, 173, 980
395, 248, 201, 343, 450, 267, 404, 167, 296, 409, 360, 204, 310, 388, 252, 429, 471, 618, 498, 591, 282, 588, 439, 479, 655, 489, 0, 601, 338, 499
409, 817, 737, 839, 902, 667, 305, 621, 766, 1010, 298, 751, 589, 867, 400, 880, 1023, 873, 776, 595, 762, 307, 963, 962, 312, 705, 601, 0, 567, 754
602, 563, 536, 317, 347, 146, 263, 496, 634, 626, 273, 306, 39, 328, 445, 326, 516, 337, 820, 260, 251, 381, 439, 413, 447, 173, 338, 567, 0, 816
345, 428, 367, 817, 930, 766, 756, 332, 270, 662, 698, 673, 796, 864, 418, 911, 875, 1117, 29, 1043, 770, 922, 880, 942, 973, 980, 499, 754, 816, 0
