20
0, 438, 562, 820, 755, 458, 756, 654, 124, 436, 250, 1080, 115, 331, 485, 828, 849, 861, 849, 527
438, 0, 453, 861, 930, 627, 779, 838, 430, 587, 632, 884, 554, 146, 449, 871, 892, 788, 622, 647
562, 453, 0, 417, 552, 335, 335, 484, 454, 303, 570, 518, 643, 530, 93, 428, 448, 340, 299, 298
820, 861, 417, 0, 265, 373, 82, 285, 696, 386, 691, 519, 853, 911, 413, 10, 31, 217, 503, 296
755, 930, 552, 265, 0, 314, 296, 101, 640, 350, 559, 783, 751, 940, 502, 262, 267, 475, 731, 282
458, 627, 335, 373, 314, 0, 323, 215, 337, 40, 322, 760, 481, 626, 251, 379, 399, 475, 606, 80
756, 779, 335, 82, 296, 323, 0, 286, 631, 329, 645, 494, 796, 832, 332, 93, 113, 185, 441, 243
654, 838, 484, 285, 101, 215, 286, 0, 539, 253, 464, 781, 653, 842, 423, 285, 297, 471, 695, 195
124, 430, 454, 696, 640, 337, 631, 539, 0, 313, 202, 969, 190, 360, 370, 704, 725, 740, 748, 403
436, 587, 303, 386, 350, 40, 329, 253, 313, 0, 321, 746, 467, 589, 216, 394, 414, 470, 581, 91
250, 632, 570, 691, 559, 322, 645, 464, 202, 321, 0, 1060, 200, 557, 477, 696, 715, 792, 869, 402
1080, 884, 518, 519, 783, 760, 494, 781, 969, 746, 1060, 0, 1158, 1001, 599, 524, 525, 309, 262, 686
115, 554, 643, 853, 751, 481, 796, 653, 190, 467, 200, 1158, 0, 443, 559, 860, 880, 920, 938, 557
331, 146, 530, 911, 940, 626, 832, 842, 360, 589, 557, 1001, 443, 0, 500, 921, 943, 870, 741, 663
485, 449, 93, 413, 502, 251, 332, 423, 370, 216, 477, 599, 559, 500, 0, 423, 445, 386, 391, 229
828, 871, 428, 10, 262, 379, 93, 285, 704, 394, 696, 524, 860, 921, 423, 0, 21, 224, 512, 303
849, 892, 448, 31, 267, 399, 113, 297, 725, 414, 715, 525, 880, 943, 445, 21, 0, 230, 523, 323
861, 788, 340, 217, 475, 475, 185, 471, 740, 470, 792, 309, 920, 870, 386, 224, 230, 0, 304, 396
849, 622, 299, 503, 731, 606, 441, 695, 748, 581, 869, 262, 938, 741, 391, 512, 523, 304, 0, 547
527, 647, 298, 296, 282, 80, 243, 195, 403, 91, 402, 686, 557, 663, 229, 303, 323, 396, 547, 0
