20
0, 506, 517, 495, 430, 450, 376, 430, 462, 382, 301, 344, 365, 513, 230, 392, 64, 430, 148, 232
506, 0, 855, 561, 796, 177, 135, 642, 592, 304, 565, 795, 852, 785, 695, 409, 442, 585, 371, 548
517, 855, 0, 1013, 90, 703, 729, 236, 978, 567, 290, 250, 346, 113, 324, 903, 552, 944, 544, 324
495, 561, 1013, 0, 926, 660, 529, 903, 67, 699, 776, 819, 802, 1005, 709, 159, 468, 96, 515, 714
430, 796, 90, 926, 0, 654, 666, 221, 889, 520, 233, 168, 272, 151, 234, 818, 468, 855, 467, 252
450, 177, 703, 660, 654, 0, 131, 479, 676, 136, 421, 681, 754, 624, 594, 501, 394, 660, 302, 419
376, 135, 729, 529, 666, 131, 0, 526, 545, 207, 439, 660, 717, 666, 560, 370, 314, 530, 238, 416
430, 642, 236, 903, 221, 479, 526, 0, 881, 343, 129, 345, 452, 144, 341, 769, 438, 850, 391, 198
462, 592, 978, 67, 889, 676, 545, 881, 0, 701, 753, 774, 751, 976, 667, 182, 443, 35, 501, 688
382, 304, 567, 699, 520, 136, 207, 343, 701, 0, 288, 561, 642, 487, 484, 543, 338, 680, 242, 296
301, 565, 290, 776, 233, 421, 439, 129, 753, 288, 0, 289, 386, 238, 247, 646, 309, 722, 270, 70
344, 795, 250, 819, 168, 681, 660, 345, 774, 561, 289, 0, 108, 317, 113, 733, 398, 739, 431, 264
365, 852, 346, 802, 272, 754, 717, 452, 751, 642, 386, 108, 0, 423, 159, 736, 427, 715, 480, 350
513, 785, 113, 1005, 151, 624, 666, 144, 976, 487, 238, 317, 423, 0, 360, 881, 536, 943, 508, 292
230, 695, 324, 709, 234, 594, 560, 341, 667, 484, 247, 113, 159, 360, 0, 620, 285, 632, 326, 198
392, 409, 903, 159, 818, 501, 370, 769, 182, 543, 646, 733, 736, 881, 620, 0, 350, 178, 377, 589
64, 442, 552, 468, 468, 394, 314, 438, 443, 338, 309, 398, 427, 536, 285, 350, 0, 412, 96, 245
430, 585, 944, 96, 855, 660, 530, 850, 35, 680, 722, 739, 715, 943, 632, 178, 412, 0, 474, 656
148, 371, 544, 515, 467, 302, 238, 391, 501, 242, 270, 431, 480, 508, 326, 377, 96, 474, 0, 220
232, 548, 324, 714, 252, 419, 416, 198, 688, 296, 70, 264, 350, 292, 198, 589, 245, 656, 220, 0
