30
0, 400, 780, 591, 399, 296, 616, 439, 503, 578, 417, 144, 415, 533, 391, 149, 962, 594, 826, 712, 329, 694, 488, 357, 691, 977, 403, 923, 902, 325
400, 0, 972, 683, 191, 604, 780, 44, 827, 580, 805, 414, 804, 748, 728, 532, 1045, 917, 731, 557, 507, 590, 743, 70, 506, 1181, 800, 1116, 783, 716
780, 972, 0, 316, 804, 496, 193, 1014, 394, 465, 625, 647, 636, 247, 469, 674, 301, 368, 606, 693, 481, 609, 301, 902, 739, 208, 701, 145, 670, 650
591, 683, 316, 0, 503, 386, 140, 722, 447, 150, 625, 446, 634, 211, 445, 537, 378, 487, 361, 394, 262, 314, 282, 615, 432, 517, 686, 448, 441, 603
399, 191, 804, 503, 0, 505, 611, 224, 717, 391, 746, 344, 747, 596, 632, 490, 856, 801, 547, 381, 368, 404, 606, 133, 338, 1012, 759, 945, 604, 667
296, 604, 496, 386, 505, 0, 358, 648, 224, 447, 268, 194, 274, 255, 127, 177, 718, 315, 712, 662, 175, 611, 196, 540, 668, 685, 312, 635, 793, 222
616, 780, 193, 140, 611, 358, 0, 822, 347, 290, 554, 476, 564, 113, 377, 530, 360, 369, 486, 534, 298, 453, 193, 710, 572, 401, 623, 335, 561, 552
439, 44, 1014, 722, 224, 648, 822, 0, 872, 616, 847, 458, 846, 791, 772, 574, 1081, 961, 756, 578, 551, 616, 788, 113, 524, 1223, 840, 1157, 804, 758
503, 827, 394, 447, 717, 224, 347, 872, 0, 562, 231, 418, 242, 239, 113, 360, 676, 91, 808, 805, 355, 739, 165, 763, 824, 539, 308, 505, 888, 269
578, 580, 465, 150, 391, 447, 290, 616, 562, 0, 709, 440, 716, 342, 536, 564, 465, 615, 265, 249, 282, 176, 400, 516, 282, 659, 759, 590, 346, 669
417, 805, 625, 625, 746, 268, 554, 847, 231, 709, 0, 402, 11, 440, 180, 273, 900, 285, 971, 931, 444, 877, 361, 750, 936, 765, 77, 735, 1053, 92
144, 414, 647, 446, 344, 194, 476, 458, 418, 440, 402, 0, 404, 400, 314, 151, 818, 509, 696, 597, 184, 569, 366, 353, 585, 849, 415, 792, 773, 322
415, 804, 636, 634, 747, 274, 564, 846, 242, 716, 11, 404, 0, 450, 189, 272, 910, 296, 979, 936, 449, 884, 370, 750, 941, 776, 66, 746, 1060, 89
533, 748, 247, 211, 596, 255, 113, 791, 239, 342, 440, 400, 450, 0, 263, 431, 469, 276, 573, 591, 242, 517, 80, 678, 620, 449, 509, 391, 651, 439
391, 728, 469, 445, 632, 127, 377, 772, 113, 536, 180, 314, 189, 263, 0, 247, 729, 203, 795, 767, 289, 708, 184, 665, 778, 634, 246, 594, 876, 181
149, 532, 674, 537, 490, 177, 530, 574, 360, 564, 273, 151, 272, 431, 247, 0, 888, 450, 826, 742, 284, 708, 373, 480, 733, 860, 271, 811, 906, 184
962, 1045, 301, 378, 856, 718, 360, 1081, 676, 465, 900, 818, 910, 469, 729, 888, 0, 664, 455, 608, 633, 529, 545, 979, 668, 346, 973, 296, 491, 908
594, 917, 368, 487, 801, 315, 369, 961, 91, 615, 285, 509, 296, 276, 203, 450, 664, 0, 848, 863, 435, 792, 216, 851, 887, 483, 362, 458, 926, 342
826, 731, 606, 361, 547, 712, 486, 756, 808, 265, 971, 696, 979, 573, 795, 826, 455, 848, 0, 185, 547, 143, 643, 680, 247, 757, 1024, 692, 81, 935
712, 557, 693, 394, 381, 662, 534, 578, 805, 249, 931, 597, 936, 591, 767, 742, 608, 863, 185, 0, 487, 84, 647, 512, 62, 872, 972, 803, 226, 878
329, 507, 481, 262, 368, 175, 298, 551, 355, 282, 444, 184, 449, 242, 289, 284, 633, 435, 547, 487, 0, 438, 239, 438, 492, 687, 486, 626, 628, 393
694, 590, 609, 314, 404, 611, 453, 616, 739, 176, 877, 569, 884, 517, 708, 708, 529, 792, 143, 84, 438, 0, 577, 537, 139, 787, 924, 718, 209, 831
488, 743, 301, 282, 606, 196, 193, 788, 165, 400, 361, 366, 370, 80, 184, 373, 545, 216, 643, 647, 239, 577, 0, 675, 670, 489, 430, 438, 723, 363
357, 70, 902, 615, 133, 540, 710, 113, 763, 516, 750, 353, 750, 678, 665, 480, 979, 851, 680, 512, 438, 537, 675, 0, 465, 1111, 750, 1046, 736, 664
691, 506, 739, 432, 338, 668, 572, 524, 824, 282, 936, 585, 941, 620, 778, 733, 668, 887, 247, 62, 492, 139, 670, 465, 0, 923, 973, 854, 282, 878
977, 1181, 208, 517, 1012, 685, 401, 1223, 539, 659, 765, 849, 776, 449, 634, 860, 346, 483, 757, 872, 687, 787, 489, 1111, 923, 0, 843, 69, 810, 808
403, 800, 701, 686, 759, 312, 623, 840, 308, 759, 77, 415, 66, 509, 246, 271, 973, 362, 1024, 972, 486, 924, 430, 750, 973, 843, 0, 812, 1105, 94
923, 1116, 145, 448, 945, 635, 335, 1157, 505, 590, 735, 792, 746, 391, 594, 811, 296, 458, 692, 803, 626, 718, 438, 1046, 854, 69, 812, 0, 746, 771
902, 783, 670, 441, 604, 793, 561, 804, 888, 346, 1053, 773, 1060, 651, 876, 906, 491, 926, 81, 226, 628, 209, 723, 736, 282, 810, 1105, 746, 0, 1016
325, 716, 650, 603, 667, 222, 552, 758, 269, 669, 92, 322, 89, 439, 181, 184, 908, 342, 935, 878, 393, 831, 363, 664, 878, 808, 94, 771, 1016, 0
