13
0, 488, 666, 448, 556, 302, 213, 461, 340, 725, 551, 427, 667
488, 0, 403, 871, 216, 312, 686, 154, 359, 499, 985, 61, 475
666, 403, 0, 866, 616, 658, 876, 555, 718, 96, 973, 411, 97
448, 871, 866, 0, 989, 750, 420, 888, 788, 878, 113, 813, 815
556, 216, 616, 989, 0, 277, 716, 102, 285, 712, 1099, 235, 691
302, 312, 658, 750, 277, 0, 440, 203, 64, 743, 854, 268, 701
213, 686, 876, 420, 716, 440, 0, 631, 450, 931, 493, 626, 871
461, 154, 555, 888, 102, 203, 631, 0, 232, 650, 999, 150, 622
340, 359, 718, 788, 285, 64, 450, 232, 0, 805, 889, 321, 764
725, 499, 96, 878, 712, 743, 931, 650, 805, 0, 980, 504, 63
551, 985, 973, 113, 1099, 854, 493, 999, 889, 980, 0, 926, 918
427, 61, 411, 813, 235, 268, 626, 150, 321, 504, 926, 0, 473
667, 475, 97, 815, 691, 701, 871, 622, 764, 63, 918, 473, 0
