25
0, 357, 408, 217, 660, 470, 33, 469, 487, 300, 340, 241, 469, 378, 461, 295, 199, 538, 145, 437, 593, 606, 451, 248, 441
357, 0, 763, 273, 329, 823, 388, 275, 557, 431, 130, 446, 273, 733, 137, 625, 401, 436, 255, 504, 577, 541, 802, 130, 434
408, 763, 0, 587, 1048, 158, 375, 815, 643, 569, 724, 485, 851, 30, 868, 190, 438, 871, 540, 689, 790, 841, 169, 645, 685
217, 273, 587, 0, 601, 605, 247, 502, 650, 162, 339, 175, 263, 560, 316, 507, 388, 321, 82, 266, 725, 717, 580, 247, 567
660, 329, 1048, 601, 0, 1130, 688, 276, 641, 756, 324, 775, 513, 1018, 331, 884, 628, 685, 581, 813, 578, 508, 1112, 412, 505
470, 823, 158, 605, 1130, 0, 441, 919, 787, 543, 807, 465, 860, 174, 910, 333, 554, 849, 577, 642, 932, 976, 29, 718, 815
33, 388, 375, 247, 688, 441, 0, 489, 482, 316, 366, 252, 501, 345, 494, 262, 192, 566, 178, 455, 594, 612, 424, 277, 445
469, 275, 815, 502, 276, 919, 489, 0, 368, 662, 163, 652, 547, 785, 381, 637, 378, 712, 447, 760, 331, 279, 905, 256, 230
487, 557, 643, 650, 641, 787, 482, 368, 0, 778, 431, 728, 813, 619, 692, 455, 289, 947, 569, 909, 149, 214, 785, 453, 137
300, 431, 569, 162, 756, 543, 316, 662, 778, 0, 501, 84, 338, 547, 450, 542, 497, 306, 222, 138, 868, 867, 515, 407, 710
340, 130, 724, 339, 324, 807, 366, 163, 431, 501, 0, 495, 401, 694, 261, 565, 316, 558, 290, 597, 446, 413, 790, 99, 304
241, 446, 485, 175, 775, 465, 252, 652, 728, 84, 495, 0, 401, 463, 489, 462, 441, 388, 205, 215, 828, 834, 437, 397, 672
469, 273, 851, 263, 513, 860, 501, 547, 813, 338, 401, 401, 0, 824, 184, 764, 601, 174, 323, 331, 847, 815, 834, 360, 700
378, 733, 30, 560, 1018, 174, 345, 785, 619, 547, 694, 463, 824, 0, 839, 164, 409, 848, 511, 670, 765, 814, 181, 615, 657
461, 137, 868, 316, 331, 910, 494, 381, 692, 450, 261, 489, 184, 839, 0, 744, 533, 359, 333, 487, 701, 658, 887, 263, 565
295, 625, 190, 507, 884, 333, 262, 637, 455, 542, 565, 462, 764, 164, 744, 0, 259, 821, 440, 678, 600, 650, 333, 498, 495
199, 401, 438, 388, 628, 554, 192, 378, 289, 497, 316, 441, 601, 409, 533, 259, 0, 705, 305, 632, 407, 434, 545, 270, 267
538, 436, 871, 321, 685, 849, 566, 712, 947, 306, 558, 388, 174, 848, 359, 821, 705, 0, 401, 229, 997, 971, 820, 500, 844
145, 255, 540, 82, 581, 577, 178, 447, 569, 222, 290, 205, 323, 511, 333, 440, 305, 401, 0, 342, 649, 645, 555, 191, 491
437, 504, 689, 266, 813, 642, 455, 760, 909, 138, 597, 215, 331, 670, 487, 678, 632, 229, 342, 0, 991, 984, 613, 510, 833
593, 577, 790, 725, 578, 932, 594, 331, 149, 868, 446, 828, 847, 765, 701, 600, 407, 997, 649, 991, 0, 80, 928, 498, 157
606, 541, 841, 717, 508, 976, 612, 279, 214, 867, 413, 834, 815, 814, 658, 650, 434, 971, 645, 984, 80, 0, 970, 478, 167
451, 802, 169, 580, 1112, 29, 424, 905, 785, 515, 790, 437, 834, 181, 887, 333, 545, 820, 555, 613, 928, 970, 0, 700, 808
248, 130, 645, 247, 412, 718, 277, 256, 453, 407, 99, 397, 360, 615, 263, 498, 270, 500, 191, 510, 498, 478, 700, 0, 344
441, 434, 685, 567, 505, 815, 445, 230, 137, 710, 304, 672, 700, 657, 565, 495, 267, 844, 491, 833, 157, 167, 808, 344, 0
