25
0, 495, 185, 147, 734, 135, 489, 384, 673, 323, 213, 823, 297, 841, 194, 179, 841, 508, 307, 606, 475, 251, 601, 495, 399
495, 0, 624, 363, 577, 477, 900, 515, 326, 372, 397, 785, 351, 807, 687, 469, 377, 613, 377, 604, 762, 723, 138, 312, 208
185, 624, 0, 321, 919, 314, 555, 564, 844, 338, 246, 1003, 329, 1020, 140, 169, 991, 682, 491, 788, 610, 294, 746, 675, 568
147, 363, 321, 0, 608, 124, 556, 305, 526, 310, 223, 726, 276, 746, 339, 240, 696, 434, 187, 508, 474, 359, 459, 353, 251
734, 577, 919, 608, 0, 611, 813, 390, 301, 854, 808, 237, 821, 258, 888, 845, 526, 337, 427, 206, 577, 808, 498, 285, 423
135, 477, 314, 124, 611, 0, 432, 249, 590, 413, 312, 688, 382, 706, 280, 301, 785, 372, 193, 473, 362, 252, 559, 397, 330
489, 900, 555, 556, 813, 432, 0, 457, 928, 813, 703, 753, 787, 761, 419, 658, 1160, 475, 543, 609, 240, 260, 960, 729, 722
384, 515, 564, 305, 390, 249, 457, 0, 472, 611, 528, 439, 577, 457, 508, 537, 710, 128, 146, 225, 259, 418, 535, 276, 309
673, 326, 844, 526, 301, 590, 928, 472, 0, 673, 664, 537, 646, 558, 860, 723, 248, 503, 406, 424, 724, 835, 213, 201, 276
323, 372, 338, 310, 854, 413, 813, 611, 673, 0, 110, 1010, 34, 1032, 455, 172, 747, 739, 477, 796, 776, 567, 510, 570, 433
213, 397, 246, 223, 808, 312, 703, 528, 664, 110, 0, 945, 89, 965, 351, 77, 773, 657, 405, 727, 674, 457, 529, 532, 401
823, 785, 1003, 726, 237, 688, 753, 439, 537, 1010, 945, 0, 976, 22, 940, 966, 762, 326, 540, 218, 516, 825, 724, 474, 602
297, 351, 329, 276, 821, 382, 787, 577, 646, 34, 89, 976, 0, 997, 440, 160, 728, 705, 442, 762, 745, 545, 488, 537, 401
841, 807, 1020, 746, 258, 706, 761, 457, 558, 1032, 965, 22, 997, 0, 956, 986, 782, 341, 560, 238, 525, 838, 746, 496, 625
194, 687, 140, 339, 888, 280, 419, 508, 860, 455, 351, 940, 440, 956, 0, 283, 1035, 614, 473, 733, 502, 162, 796, 674, 589
179, 469, 169, 240, 845, 301, 658, 537, 723, 172, 77, 966, 160, 986, 283, 0, 844, 665, 428, 747, 654, 404, 599, 577, 452
841, 377, 991, 696, 526, 785, 1160, 710, 248, 747, 773, 762, 728, 782, 1035, 844, 0, 751, 620, 671, 967, 1037, 245, 433, 455
508, 613, 682, 434, 337, 372, 475, 128, 503, 739, 657, 326, 705, 341, 614, 665, 751, 0, 267, 136, 240, 501, 610, 331, 405
307, 377, 491, 187, 427, 193, 543, 146, 406, 477, 405, 540, 442, 560, 473, 428, 620, 267, 0, 322, 384, 429, 418, 207, 180
606, 604, 788, 508, 206, 473, 609, 225, 424, 796, 727, 218, 762, 238, 733, 747, 671, 136, 322, 0, 371, 631, 570, 294, 406
475, 762, 610, 474, 577, 362, 240, 259, 724, 776, 674, 516, 745, 525, 502, 654, 967, 240, 384, 371, 0, 351, 793, 533, 562
251, 723, 294, 359, 808, 252, 260, 418, 835, 567, 457, 825, 545, 838, 162, 404, 1037, 501, 429, 631, 351, 0, 811, 636, 582
601, 138, 746, 459, 498, 559, 960, 535, 213, 510, 529, 724, 488, 746, 796, 599, 245, 610, 418, 570, 793, 811, 0, 280, 238
495, 312, 675, 353, 285, 397, 729, 276, 201, 570, 532, 474, 537, 496, 674, 577, 433, 331, 207, 294, 533, 636, 280, 0, 138
399, 208, 568, 251, 423, 330, 722, 309, 276, 433, 401, 602, 401, 625, 589, 452, 455, 405, 180, 406, 562, 582, 238, 138, 0
