20
0, 78, 640, 519, 520, 576, 711, 49, 278, 578, 340, 682, 332, 819, 527, 359, 594, 814, 809, 414
78, 0, 710, 574, 595, 630, 761, 124, 235, 651, 413, 755, 407, 896, 560, 429, 664, 886, 885, 455
640, 710, 0, 247, 146, 247, 315, 612, 902, 77, 494, 83, 467, 512, 426, 281, 46, 177, 522, 764
519, 574, 247, 0, 269, 57, 198, 509, 797, 253, 522, 329, 492, 721, 180, 213, 221, 400, 726, 776
520, 595, 146, 269, 0, 299, 410, 487, 771, 69, 347, 163, 321, 454, 441, 182, 109, 302, 457, 618
576, 630, 247, 57, 299, 0, 140, 567, 854, 270, 575, 331, 545, 743, 186, 267, 231, 381, 749, 831
711, 761, 315, 198, 410, 140, 0, 705, 989, 364, 711, 392, 681, 828, 245, 407, 318, 390, 837, 971
49, 124, 612, 509, 487, 567, 705, 0, 293, 548, 291, 650, 283, 771, 534, 335, 566, 785, 761, 375
278, 235, 902, 797, 771, 854, 989, 293, 0, 835, 498, 934, 506, 981, 796, 627, 856, 1072, 966, 396
578, 651, 77, 253, 69, 270, 364, 548, 835, 0, 417, 105, 390, 472, 433, 226, 47, 237, 479, 687
340, 413, 494, 522, 347, 575, 711, 291, 498, 417, 0, 494, 30, 489, 634, 311, 455, 636, 477, 270
682, 755, 83, 329, 163, 331, 392, 650, 934, 105, 494, 0, 470, 439, 509, 332, 112, 142, 451, 760
332, 407, 467, 492, 321, 545, 681, 283, 506, 390, 30, 470, 0, 490, 605, 281, 428, 612, 478, 298
819, 896, 512, 721, 454, 743, 828, 771, 981, 472, 489, 439, 490, 0, 895, 600, 514, 510, 22, 649
527, 560, 426, 180, 441, 186, 245, 534, 796, 433, 634, 509, 605, 895, 0, 332, 402, 567, 899, 861
359, 429, 281, 213, 182, 267, 407, 335, 627, 226, 311, 332, 281, 600, 332, 0, 235, 457, 599, 564
594, 664, 46, 221, 109, 231, 318, 566, 856, 47, 455, 112, 428, 514, 402, 235, 0, 222, 522, 726
814, 886, 177, 400, 302, 381, 390, 785, 1072, 237, 636, 142, 612, 510, 567, 457, 222, 0, 526, 901
809, 885, 522, 726, 457, 749, 837, 761, 966, 479, 477, 451, 478, 22, 899, 599, 522, 526, 0, 630
414, 455, 764, 776, 618, 831, 971, 375, 396, 687, 270, 760, 298, 649, 861, 564, 726, 901, 630, 0
