15
0, 864, 315, 545, 445, 626, 627, 389, 710, 172, 314, 795, 660, 569, 361
864, 0, 739, 351, 724, 327, 237, 540, 501, 978, 940, 159, 516, 729, 1141
315, 739, 0, 521, 640, 619, 522, 466, 787, 487, 609, 728, 747, 752, 674
545, 351, 521, 0, 387, 98, 152, 189, 300, 637, 589, 251, 278, 423, 793
445, 724, 640, 387, 0, 398, 538, 231, 337, 420, 271, 588, 286, 123, 502
626, 327, 619, 98, 398, 0, 196, 247, 223, 703, 631, 193, 215, 404, 847
627, 237, 522, 152, 538, 196, 0, 326, 419, 744, 722, 210, 409, 575, 914
389, 540, 466, 189, 231, 247, 326, 0, 333, 456, 400, 433, 287, 310, 605
710, 501, 787, 300, 337, 223, 419, 333, 0, 736, 608, 342, 52, 274, 838
172, 978, 487, 637, 420, 703, 744, 456, 736, 0, 195, 887, 683, 536, 190
314, 940, 609, 589, 271, 631, 722, 400, 608, 195, 0, 824, 557, 371, 230
795, 159, 728, 251, 588, 193, 210, 433, 342, 887, 824, 0, 360, 580, 1037
660, 516, 747, 278, 286, 215, 409, 287, 52, 683, 557, 360, 0, 233, 787
569, 729, 752, 423, 123, 404, 575, 310, 274, 536, 371, 580, 233, 0, 597
361, 1141, 674, 793, 502, 847, 914, 605, 838, 190, 230, 1037, 787, 597, 0
