14
0, 973, 637, 493, 686, 328, 299, 452, 623, 415, 444, 443, 427, 429
973, 0, 417, 971, 840, 841, 705, 803, 881, 582, 1221, 567, 621, 774
637, 417, 0, 553, 451, 638, 452, 664, 476, 224, 811, 194, 449, 624
493, 971, 553, 0, 260, 754, 608, 856, 177, 460, 313, 452, 714, 820
686, 840, 451, 260, 0, 876, 699, 956, 83, 475, 570, 450, 771, 915
328, 841, 638, 754, 876, 0, 190, 124, 835, 442, 770, 476, 220, 109
299, 705, 452, 608, 699, 190, 0, 257, 666, 252, 691, 286, 130, 217
452, 803, 664, 856, 956, 124, 257, 0, 923, 497, 892, 528, 215, 41
623, 881, 476, 177, 83, 835, 666, 923, 0, 460, 487, 441, 750, 883
415, 582, 224, 460, 475, 442, 252, 497, 460, 0, 652, 34, 298, 455
444, 1221, 811, 313, 570, 770, 691, 892, 487, 652, 0, 659, 819, 864
443, 567, 194, 452, 450, 476, 286, 528, 441, 34, 659, 0, 327, 487
427, 621, 449, 714, 771, 220, 130, 215, 750, 298, 819, 327, 0, 176
429, 774, 624, 820, 915, 109, 217, 41, 883, 455, 864, 487, 176, 0
