13
0, 369, 155, 457, 407, 387, 344, 126, 237, 456, 544, 143, 739
369, 0, 216, 768, 657, 354, 36, 492, 252, 384, 310, 512, 670
155, 216, 0, 589, 509, 306, 195, 276, 182, 367, 410, 297, 707
457, 768, 589, 0, 164, 840, 734, 405, 529, 909, 997, 371, 738
407, 657, 509, 164, 0, 793, 622, 403, 407, 861, 917, 374, 577
387, 354, 306, 840, 793, 0, 367, 446, 483, 69, 237, 479, 993
344, 36, 195, 734, 622, 367, 0, 469, 216, 402, 342, 487, 643
126, 492, 276, 405, 403, 446, 469, 0, 354, 515, 635, 34, 826
237, 252, 182, 529, 407, 483, 216, 354, 0, 538, 538, 358, 527
456, 384, 367, 909, 861, 69, 402, 515, 538, 0, 201, 549, 1039
544, 310, 410, 997, 917, 237, 342, 635, 538, 201, 0, 666, 976
143, 512, 297, 371, 374, 479, 487, 34, 358, 549, 666, 0, 815
739, 670, 707, 738, 577, 993, 643, 826, 527, 1039, 976, 815, 0
