30
0, 174, 232, 577, 534, 249, 513, 232, 517, 280, 161, 449, 391, 55, 84, 510, 294, 361, 491, 727, 520, 61, 574, 163, 228, 876, 519, 702, 401, 288
174, 0, 351, 751, 562, 407, 682, 220, 567, 438, 293, 574, 403, 153, 181, 509, 343, 471, 647, 861, 694, 205, 656, 204, 272, 1008, 694, 727, 238, 114
232, 351, 0, 525, 349, 117, 513, 216, 312, 136, 71, 223, 251, 210, 312, 361, 144, 129, 549, 510, 443, 274, 346, 392, 139, 656, 450, 510, 589, 447
577, 751, 525, 0, 816, 408, 125, 724, 753, 389, 524, 497, 768, 611, 588, 861, 667, 543, 255, 555, 91, 552, 693, 628, 659, 664, 79, 938, 962, 865
534, 562, 349, 816, 0, 449, 835, 342, 71, 452, 404, 330, 159, 488, 617, 96, 239, 275, 890, 522, 725, 591, 200, 693, 308, 627, 736, 169, 753, 603
249, 407, 117, 408, 449, 0, 396, 321, 402, 31, 125, 228, 368, 254, 311, 473, 261, 186, 440, 485, 328, 267, 402, 387, 251, 634, 334, 601, 644, 514
513, 682, 513, 125, 835, 396, 0, 691, 779, 386, 495, 539, 764, 555, 509, 868, 657, 560, 130, 648, 169, 477, 738, 537, 636, 768, 153, 972, 879, 795
232, 220, 216, 724, 342, 321, 691, 0, 349, 346, 200, 408, 183, 177, 305, 294, 135, 296, 697, 693, 649, 293, 449, 370, 80, 833, 653, 507, 427, 274
517, 567, 312, 753, 71, 402, 779, 349, 0, 401, 375, 262, 179, 475, 601, 159, 228, 220, 840, 453, 662, 571, 135, 679, 300, 563, 674, 199, 772, 620
280, 438, 136, 389, 452, 31, 386, 346, 401, 0, 154, 208, 381, 285, 341, 482, 278, 182, 439, 457, 306, 297, 390, 416, 274, 605, 313, 599, 676, 545
161, 293, 71, 524, 404, 125, 495, 200, 375, 154, 0, 289, 287, 145, 241, 403, 177, 200, 514, 572, 449, 203, 417, 321, 141, 720, 453, 570, 532, 395
449, 574, 223, 497, 330, 228, 539, 408, 262, 208, 289, 0, 339, 433, 524, 396, 282, 111, 620, 288, 406, 482, 199, 603, 328, 433, 419, 440, 810, 664
391, 403, 251, 768, 159, 368, 764, 183, 179, 381, 287, 339, 0, 341, 472, 119, 110, 241, 798, 594, 682, 451, 302, 544, 163, 720, 690, 323, 596, 445
55, 153, 210, 611, 488, 254, 555, 177, 475, 285, 145, 433, 341, 0, 131, 459, 249, 337, 540, 717, 549, 116, 542, 205, 180, 865, 550, 657, 390, 262
84, 181, 312, 588, 617, 311, 509, 305, 601, 341, 241, 524, 472, 131, 0, 590, 378, 442, 465, 796, 543, 44, 657, 80, 310, 945, 540, 786, 373, 289
510, 509, 361, 861, 96, 473, 868, 294, 159, 482, 403, 396, 119, 459, 590, 0, 226, 320, 910, 612, 773, 570, 294, 661, 282, 722, 783, 224, 682, 535
294, 343, 144, 667, 239, 261, 657, 135, 228, 278, 177, 282, 110, 249, 378, 226, 0, 172, 688, 562, 583, 351, 315, 454, 72, 699, 591, 408, 561, 409
361, 471, 129, 543, 275, 186, 560, 296, 220, 182, 200, 111, 241, 337, 442, 320, 172, 0, 621, 397, 453, 403, 221, 522, 217, 540, 464, 417, 704, 557
491, 647, 549, 255, 890, 440, 130, 697, 840, 439, 514, 620, 798, 540, 465, 910, 688, 621, 0, 763, 293, 443, 818, 475, 654, 889, 278, 1038, 819, 755
727, 861, 510, 555, 522, 485, 648, 693, 453, 457, 572, 288, 594, 717, 796, 612, 562, 397, 763, 0, 479, 752, 322, 872, 614, 148, 495, 549, 1099, 953
520, 694, 443, 91, 725, 328, 169, 649, 662, 306, 449, 406, 682, 549, 543, 773, 583, 453, 293, 479, 0, 503, 601, 592, 580, 598, 16, 847, 915, 808
61, 205, 274, 552, 591, 267, 477, 293, 571, 297, 203, 482, 451, 116, 44, 570, 351, 403, 443, 752, 503, 0, 620, 120, 287, 901, 501, 759, 412, 317
574, 656, 346, 693, 200, 402, 738, 449, 135, 390, 417, 199, 302, 542, 657, 294, 315, 221, 818, 322, 601, 620, 0, 737, 384, 428, 615, 253, 876, 724
163, 204, 392, 628, 693, 387, 537, 370, 679, 416, 321, 603, 544, 205, 80, 661, 454, 522, 475, 872, 592, 120, 737, 0, 385, 1021, 587, 862, 344, 293
228, 272, 139, 659, 308, 251, 636, 80, 300, 274, 141, 328, 163, 180, 310, 282, 72, 217, 654, 614, 580, 287, 384, 385, 0, 755, 586, 477, 495, 344
876, 1008, 656, 664, 627, 634, 768, 833, 563, 605, 720, 433, 720, 865, 945, 722, 699, 540, 889, 148, 598, 901, 428, 1021, 755, 0, 614, 619, 1244, 1097
519, 694, 450, 79, 736, 334, 153, 653, 674, 313, 453, 419, 690, 550, 540, 783, 591, 464, 278, 495, 16, 501, 615, 587, 586, 614, 0, 860, 913, 808
702, 727, 510, 938, 169, 601, 972, 507, 199, 599, 570, 440, 323, 657, 786, 224, 408, 417, 1038, 549, 847, 759, 253, 862, 477, 619, 860, 0, 906, 758
401, 238, 589, 962, 753, 644, 879, 427, 772, 676, 532, 810, 596, 390, 373, 682, 561, 704, 819, 1099, 915, 412, 876, 344, 495, 1244, 913, 906, 0, 152
288, 114, 447, 865, 603, 514, 795, 274, 620, 545, 395, 664, 445, 262, 289, 535, 409, 557, 755, 953, 808, 317, 724, 293, 344, 1097, 808, 758, 152, 0
