20
0, 800, 473, 639, 477, 627, 416, 641, 869, 304, 309, 779, 615, 348, 686, 786, 668, 782, 395, 731
800, 0, 360, 460, 400, 444, 679, 674, 162, 498, 914, 35, 658, 539, 345, 172, 483, 828, 571, 255
473, 360, 0, 259, 297, 468, 527, 644, 479, 217, 669, 352, 619, 345, 240, 314, 525, 821, 221, 420
639, 460, 259, 0, 553, 715, 782, 902, 617, 458, 890, 472, 877, 600, 120, 314, 771, 1079, 252, 623
477, 400, 297, 553, 0, 185, 282, 348, 413, 202, 519, 369, 324, 148, 507, 477, 241, 526, 468, 256
627, 444, 468, 715, 185, 0, 302, 230, 385, 383, 586, 408, 216, 279, 649, 572, 57, 389, 653, 205
416, 679, 527, 782, 282, 302, 0, 227, 666, 330, 286, 646, 203, 182, 762, 758, 317, 369, 622, 488
641, 674, 644, 902, 348, 230, 227, 0, 607, 492, 486, 638, 27, 343, 853, 796, 199, 177, 790, 432
869, 162, 479, 617, 413, 385, 666, 607, 0, 565, 929, 145, 597, 562, 506, 334, 407, 741, 700, 180
304, 498, 217, 458, 202, 383, 330, 492, 565, 0, 453, 476, 465, 153, 457, 508, 435, 665, 298, 438
309, 914, 669, 890, 519, 586, 286, 486, 929, 453, 0, 885, 469, 374, 907, 955, 604, 572, 670, 759
779, 35, 352, 472, 369, 408, 646, 638, 145, 476, 885, 0, 623, 510, 361, 199, 447, 793, 568, 220
615, 658, 619, 877, 324, 216, 203, 27, 597, 465, 469, 623, 0, 316, 830, 777, 191, 203, 763, 420
348, 539, 345, 600, 148, 279, 182, 343, 562, 153, 374, 510, 316, 0, 582, 593, 322, 514, 452, 402
686, 345, 240, 120, 507, 649, 762, 853, 506, 457, 907, 361, 830, 582, 0, 194, 704, 1028, 328, 532
786, 172, 314, 314, 477, 572, 758, 796, 334, 508, 955, 199, 777, 593, 194, 0, 619, 962, 484, 408
668, 483, 525, 771, 241, 57, 317, 199, 407, 435, 604, 447, 191, 322, 704, 619, 0, 345, 710, 234
782, 828, 821, 1079, 526, 389, 369, 177, 741, 665, 572, 793, 203, 514, 1028, 962, 345, 0, 964, 577
395, 571, 221, 252, 468, 653, 622, 790, 700, 298, 670, 568, 763, 452, 328, 484, 710, 964, 0, 638
731, 255, 420, 623, 256, 205, 488, 432, 180, 438, 759, 220, 420, 402, 532, 408, 234, 577, 638, 0
