20
0, 530, 521, 188, 635, 417, 455, 565, 417, 319, 437, 331, 627, 158, 565, 496, 434, 270, 364, 249
530, 0, 734, 719, 677, 335, 782, 106, 415, 574, 462, 458, 104, 593, 786, 727, 239, 578, 188, 323
521, 734, 0, 554, 215, 403, 152, 684, 322, 209, 280, 284, 833, 373, 52, 29, 807, 791, 686, 662
188, 719, 554, 0, 717, 573, 441, 750, 554, 391, 561, 454, 815, 206, 585, 525, 610, 345, 551, 428
635, 677, 215, 717, 0, 352, 366, 601, 282, 327, 238, 318, 763, 515, 232, 238, 811, 890, 687, 705
417, 335, 403, 573, 352, 0, 474, 281, 81, 278, 127, 154, 431, 383, 454, 400, 461, 614, 338, 382
455, 782, 152, 441, 366, 474, 0, 751, 400, 207, 368, 326, 886, 297, 160, 127, 810, 723, 698, 644
565, 106, 684, 750, 601, 281, 751, 0, 361, 548, 404, 425, 164, 600, 734, 681, 340, 654, 265, 391
417, 415, 322, 554, 282, 81, 400, 361, 0, 216, 46, 103, 512, 352, 373, 320, 529, 641, 405, 430
319, 574, 209, 391, 327, 278, 207, 548, 216, 0, 200, 124, 678, 187, 258, 188, 611, 586, 495, 457
437, 462, 280, 561, 238, 127, 368, 404, 46, 200, 0, 107, 557, 355, 329, 279, 574, 671, 450, 469
331, 458, 284, 454, 318, 154, 326, 425, 103, 124, 107, 0, 560, 250, 337, 273, 524, 574, 402, 394
627, 104, 833, 815, 763, 431, 886, 164, 512, 678, 557, 560, 0, 696, 884, 828, 279, 647, 269, 404
158, 593, 373, 206, 515, 383, 297, 600, 352, 187, 355, 250, 696, 0, 413, 346, 553, 427, 459, 373
565, 786, 52, 585, 232, 454, 160, 734, 373, 258, 329, 337, 884, 413, 0, 70, 859, 836, 739, 713
496, 727, 29, 525, 238, 400, 127, 681, 320, 188, 279, 273, 828, 346, 70, 0, 792, 767, 673, 644
434, 239, 807, 610, 811, 461, 810, 340, 529, 611, 574, 524, 279, 553, 859, 792, 0, 378, 124, 185
270, 578, 791, 345, 890, 614, 723, 654, 641, 586, 671, 574, 647, 427, 836, 767, 378, 0, 391, 263
364, 188, 686, 551, 687, 338, 698, 265, 405, 495, 450, 402, 269, 459, 739, 673, 124, 391, 0, 136
249, 323, 662, 428, 705, 382, 644, 391, 430, 457, 469, 394, 404, 373, 713, 644, 185, 263, 136, 0
