20
0, 830, 415, 206, 335, 134, 574, 808, 506, 226, 669, 256, 415, 807, 758, 267, 994, 537, 217, 110
830, 0, 468, 1025, 496, 769, 266, 686, 329, 667, 289, 693, 422, 446, 862, 746, 164, 294, 661, 722
415, 468, 0, 622, 181, 319, 204, 778, 158, 358, 440, 412, 206, 647, 844, 277, 620, 234, 209, 329
206, 1025, 622, 0, 528, 323, 774, 895, 706, 374, 837, 376, 603, 944, 794, 444, 1189, 730, 421, 304
335, 496, 181, 528, 0, 298, 250, 622, 182, 195, 356, 242, 83, 533, 668, 334, 661, 202, 210, 226
134, 769, 319, 323, 298, 0, 504, 859, 440, 276, 653, 324, 381, 818, 841, 133, 929, 488, 111, 143
574, 266, 204, 774, 250, 504, 0, 677, 68, 441, 282, 480, 196, 497, 794, 481, 425, 96, 394, 470
808, 686, 778, 895, 622, 859, 677, 0, 659, 588, 416, 551, 572, 252, 223, 941, 789, 586, 812, 722
506, 329, 158, 706, 182, 440, 68, 659, 0, 374, 289, 415, 135, 501, 759, 427, 490, 80, 332, 402
226, 667, 358, 374, 195, 276, 441, 588, 374, 0, 463, 57, 249, 583, 567, 380, 831, 376, 260, 135
669, 289, 440, 837, 356, 653, 282, 416, 289, 463, 0, 469, 274, 215, 575, 681, 428, 209, 564, 559
256, 693, 412, 376, 242, 324, 480, 551, 415, 57, 469, 0, 284, 569, 516, 435, 856, 407, 317, 181
415, 422, 206, 603, 83, 381, 196, 572, 135, 249, 274, 284, 0, 460, 643, 410, 587, 128, 289, 305
807, 446, 647, 944, 533, 818, 497, 252, 501, 583, 215, 569, 460, 0, 459, 868, 538, 421, 743, 703
758, 862, 844, 794, 668, 841, 794, 223, 759, 567, 575, 516, 643, 459, 0, 946, 983, 698, 822, 697
267, 746, 277, 444, 334, 133, 481, 941, 427, 380, 681, 435, 410, 868, 946, 0, 897, 492, 129, 261
994, 164, 620, 1189, 661, 929, 425, 789, 490, 831, 428, 856, 587, 538, 983, 897, 0, 459, 819, 887
537, 294, 234, 730, 202, 488, 96, 586, 80, 376, 209, 407, 128, 421, 698, 492, 459, 0, 386, 428
217, 661, 209, 421, 210, 111, 394, 812, 332, 260, 564, 317, 289, 743, 822, 129, 819, 386, 0, 161
110, 722, 329, 304, 226, 143, 470, 722, 402, 135, 559, 181, 305, 703, 697, 261, 887, 428, 161, 0
