15
0, 605, 601, 371, 283, 299, 420, 338, 70, 243, 484, 738, 396, 488, 552
605, 0, 707, 343, 439, 473, 194, 442, 552, 520, 752, 133, 344, 488, 801
601, 707, 0, 772, 762, 801, 568, 331, 629, 368, 181, 791, 387, 961, 164
371, 343, 772, 0, 110, 134, 259, 440, 302, 441, 733, 461, 402, 194, 798
283, 439, 762, 110, 0, 42, 318, 434, 213, 407, 699, 563, 422, 213, 766
299, 473, 801, 134, 42, 0, 360, 474, 230, 441, 732, 595, 465, 190, 799
420, 194, 568, 259, 318, 360, 0, 264, 374, 328, 581, 325, 181, 449, 636
338, 442, 331, 440, 434, 474, 264, 0, 338, 113, 317, 557, 103, 630, 374
70, 552, 629, 302, 213, 230, 374, 338, 0, 261, 528, 685, 379, 420, 596
243, 520, 368, 441, 407, 441, 328, 113, 261, 0, 293, 644, 206, 616, 359
484, 752, 181, 733, 699, 732, 581, 317, 528, 293, 0, 857, 408, 909, 68
738, 133, 791, 461, 563, 595, 325, 557, 685, 644, 857, 0, 455, 582, 901
396, 344, 387, 402, 422, 465, 181, 103, 379, 206, 408, 455, 0, 596, 460
488, 488, 961, 194, 213, 190, 449, 630, 420, 616, 909, 582, 596, 0, 976
552, 801, 164, 798, 766, 799, 636, 374, 596, 359, 68, 901, 460, 976, 0
