25
0, 354, 262, 864, 895, 732, 788, 218, 549, 777, 285, 243, 395, 292, 817, 369, 876, 799, 404, 1033, 702, 418, 710, 636, 540
354, 0, 192, 637, 893, 519, 614, 520, 561, 431, 381, 152, 544, 491, 793, 280, 832, 617, 53, 770, 351, 294, 491, 465, 494
262, 192, 0, 605, 737, 474, 541, 360, 391, 546, 189, 224, 352, 304, 643, 128, 691, 550, 240, 771, 481, 169, 451, 386, 342
864, 637, 605, 0, 573, 132, 142, 886, 500, 453, 641, 775, 700, 752, 481, 498, 463, 122, 631, 191, 489, 447, 154, 239, 422
895, 893, 737, 573, 0, 545, 443, 775, 351, 958, 612, 962, 523, 629, 106, 618, 111, 459, 921, 725, 956, 599, 563, 494, 399
732, 519, 474, 132, 545, 0, 117, 757, 398, 418, 512, 651, 582, 627, 443, 366, 444, 111, 518, 314, 431, 315, 28, 113, 310
788, 614, 541, 142, 443, 117, 0, 781, 367, 533, 539, 737, 576, 639, 346, 420, 336, 19, 620, 327, 549, 372, 143, 155, 297
218, 520, 360, 886, 775, 757, 781, 0, 463, 907, 245, 445, 252, 151, 716, 406, 781, 796, 573, 1071, 841, 455, 741, 647, 492
549, 561, 391, 500, 351, 398, 367, 463, 0, 732, 264, 614, 223, 311, 267, 280, 327, 385, 596, 691, 705, 276, 397, 291, 95
777, 431, 546, 453, 958, 418, 533, 907, 732, 0, 698, 577, 836, 829, 853, 529, 860, 522, 389, 478, 84, 496, 397, 469, 637
285, 381, 189, 641, 612, 512, 539, 245, 264, 698, 0, 383, 163, 130, 532, 172, 591, 553, 429, 825, 644, 216, 496, 401, 262
243, 152, 224, 775, 962, 651, 737, 445, 614, 577, 383, 0, 540, 461, 868, 349, 915, 742, 188, 917, 496, 381, 624, 583, 566
395, 544, 352, 700, 523, 582, 576, 252, 223, 836, 163, 540, 0, 108, 464, 309, 529, 594, 592, 891, 789, 340, 573, 468, 279
292, 491, 304, 752, 629, 627, 639, 151, 311, 829, 130, 461, 108, 0, 566, 302, 630, 655, 542, 940, 772, 345, 614, 514, 345
817, 793, 643, 481, 106, 443, 346, 716, 267, 853, 532, 868, 464, 566, 0, 521, 67, 364, 819, 644, 851, 499, 459, 388, 302
369, 280, 128, 498, 618, 366, 420, 406, 280, 529, 172, 349, 309, 302, 521, 0, 566, 430, 316, 674, 480, 50, 345, 267, 219
876, 832, 691, 463, 111, 444, 336, 781, 327, 860, 591, 915, 529, 630, 67, 566, 0, 352, 855, 614, 864, 540, 463, 405, 349
799, 617, 550, 122, 459, 111, 19, 796, 385, 522, 553, 742, 594, 655, 364, 430, 352, 0, 621, 307, 541, 382, 138, 163, 314
404, 53, 240, 631, 921, 518, 620, 573, 596, 389, 429, 188, 592, 542, 819, 316, 855, 621, 0, 753, 307, 323, 490, 476, 524
1033, 770, 771, 191, 725, 314, 327, 1071, 691, 478, 825, 917, 891, 940, 644, 674, 614, 307, 753, 0, 540, 623, 329, 426, 613
702, 351, 481, 489, 956, 431, 549, 841, 705, 84, 644, 496, 789, 772, 851, 480, 864, 541, 307, 540, 0, 452, 407, 462, 612
418, 294, 169, 447, 599, 315, 372, 455, 276, 496, 216, 381, 340, 345, 499, 50, 540, 382, 323, 623, 452, 0, 295, 218, 201
710, 491, 451, 154, 563, 28, 143, 741, 397, 397, 496, 624, 573, 614, 459, 345, 463, 138, 490, 329, 407, 295, 0, 106, 307
636, 465, 386, 239, 494, 113, 155, 647, 291, 469, 401, 583, 468, 514, 388, 267, 405, 163, 476, 426, 462, 218, 106, 0, 200
540, 494, 342, 422, 399, 310, 297, 492, 95, 637, 262, 566, 279, 345, 302, 219, 349, 314, 524, 613, 612, 201, 307, 200, 0
