20
0, 438, 244, 769, 258, 162, 574, 805, 243, 446, 841, 572, 343, 668, 925, 457, 696, 1013, 705, 312
438, 0, 585, 574, 223, 460, 620, 831, 224, 123, 414, 261, 478, 705, 594, 259, 780, 634, 483, 126
244, 585, 0, 710, 468, 125, 419, 626, 450, 541, 936, 777, 223, 501, 930, 484, 503, 1047, 672, 471
769, 574, 710, 0, 724, 652, 361, 410, 712, 455, 535, 819, 486, 365, 289, 345, 456, 445, 92, 608
258, 223, 468, 724, 0, 348, 656, 888, 19, 292, 636, 315, 453, 751, 799, 379, 806, 853, 640, 120
162, 460, 125, 652, 348, 0, 418, 645, 329, 423, 823, 653, 189, 510, 845, 384, 535, 952, 601, 346
574, 620, 419, 361, 656, 418, 0, 234, 638, 509, 792, 879, 230, 96, 639, 374, 159, 787, 371, 577
805, 831, 626, 410, 888, 645, 234, 0, 870, 713, 928, 1093, 462, 138, 694, 574, 131, 852, 468, 802
243, 224, 450, 712, 19, 329, 638, 870, 0, 286, 638, 331, 434, 733, 793, 367, 788, 850, 629, 114
446, 123, 541, 455, 292, 423, 509, 713, 286, 0, 400, 382, 395, 590, 507, 138, 669, 572, 365, 172
841, 414, 936, 535, 636, 823, 792, 928, 638, 400, 0, 498, 762, 843, 345, 464, 935, 284, 461, 536
572, 261, 777, 819, 315, 653, 879, 1093, 331, 382, 498, 0, 717, 966, 779, 520, 1038, 772, 727, 319
343, 478, 223, 486, 453, 189, 230, 462, 434, 395, 762, 717, 0, 325, 713, 297, 361, 839, 450, 399
668, 705, 501, 365, 751, 510, 96, 138, 733, 590, 843, 966, 325, 0, 653, 453, 93, 807, 398, 669
925, 594, 930, 289, 799, 845, 639, 694, 793, 507, 345, 779, 713, 653, 0, 468, 744, 157, 271, 679
457, 259, 484, 345, 379, 384, 374, 574, 367, 138, 464, 520, 297, 453, 468, 0, 533, 568, 263, 264
696, 780, 503, 456, 806, 535, 159, 131, 788, 669, 935, 1038, 361, 93, 744, 533, 0, 899, 491, 733
1013, 634, 1047, 445, 853, 952, 787, 852, 850, 572, 284, 772, 839, 807, 157, 568, 899, 0, 416, 738
705, 483, 672, 92, 640, 601, 371, 468, 629, 365, 461, 727, 450, 398, 271, 263, 491, 416, 0, 523
312, 126, 471, 608, 120, 346, 577, 802, 114, 172, 536, 319, 399, 669, 679, 264, 733, 738, 523, 0
