14
0, 392, 465, 516, 364, 202, 547, 262, 186, 160, 621, 436, 540, 474
392, 0, 711, 778, 648, 590, 936, 220, 206, 271, 842, 160, 915, 627
465, 711, 0, 893, 109, 380, 501, 694, 560, 603, 1015, 827, 395, 161
516, 778, 893, 0, 785, 513, 628, 558, 625, 526, 123, 708, 718, 959
364, 648, 109, 785, 0, 271, 436, 606, 479, 510, 906, 751, 348, 215
202, 590, 380, 513, 271, 0, 345, 459, 385, 359, 634, 638, 340, 459
547, 936, 501, 628, 436, 345, 0, 795, 731, 697, 745, 977, 124, 649
262, 220, 694, 558, 606, 459, 795, 0, 145, 101, 623, 185, 800, 659
186, 206, 560, 625, 479, 385, 731, 145, 0, 102, 710, 272, 715, 514
160, 271, 603, 526, 510, 359, 697, 101, 102, 0, 608, 280, 699, 581
621, 842, 1015, 123, 906, 634, 745, 623, 710, 608, 0, 752, 839, 1075
436, 160, 827, 708, 751, 638, 977, 185, 272, 280, 752, 0, 976, 762
540, 915, 395, 718, 348, 340, 124, 800, 715, 699, 839, 976, 0, 550
474, 627, 161, 959, 215, 459, 649, 659, 514, 581, 1075, 762, 550, 0
