13
0, 871, 458, 1198, 855, 597, 848, 454, 1122, 869, 509, 474, 807
871, 0, 739, 340, 313, 288, 516, 427, 297, 236, 463, 414, 67
458, 739, 0, 989, 889, 471, 984, 384, 889, 614, 643, 375, 697
1198, 340, 989, 0, 574, 601, 779, 745, 109, 375, 802, 727, 408
855, 313, 889, 574, 0, 431, 208, 509, 575, 540, 349, 514, 284
597, 288, 471, 601, 431, 0, 568, 143, 526, 292, 317, 127, 233
848, 516, 984, 779, 208, 568, 0, 603, 784, 734, 357, 617, 478
454, 427, 384, 745, 509, 143, 603, 0, 668, 423, 281, 28, 367
1122, 297, 889, 109, 575, 526, 784, 668, 0, 275, 759, 648, 362
869, 236, 614, 375, 540, 292, 734, 423, 275, 0, 586, 399, 256
509, 463, 643, 802, 349, 317, 357, 281, 759, 586, 0, 303, 397
474, 414, 375, 727, 514, 127, 617, 28, 648, 399, 303, 0, 357
807, 67, 697, 408, 284, 233, 478, 367, 362, 256, 397, 357, 0
