15
0, 418, 637, 509, 1069, 627, 217, 1019, 1001, 904, 300, 1007, 464, 784, 1009
418, 0, 234, 512, 728, 421, 598, 778, 681, 502, 205, 804, 449, 669, 691
637, 234, 0, 558, 511, 356, 793, 619, 477, 268, 365, 668, 505, 608, 488
509, 512, 558, 0, 736, 265, 487, 578, 650, 736, 332, 538, 63, 288, 653
1069, 728, 511, 736, 0, 482, 1161, 295, 89, 328, 768, 390, 721, 554, 89
627, 421, 356, 265, 482, 0, 686, 394, 400, 480, 344, 396, 241, 257, 405
217, 598, 793, 487, 1161, 686, 0, 1056, 1083, 1048, 428, 1025, 467, 775, 1089
1019, 778, 619, 578, 295, 394, 1056, 0, 226, 552, 737, 96, 588, 321, 218
1001, 681, 477, 650, 89, 400, 1083, 226, 0, 341, 701, 318, 637, 466, 11
904, 502, 268, 736, 328, 480, 1048, 552, 341, 0, 620, 631, 695, 679, 352
300, 205, 365, 332, 768, 344, 428, 737, 701, 620, 0, 739, 270, 550, 710
1007, 804, 668, 538, 390, 396, 1025, 96, 318, 631, 739, 0, 559, 260, 311
464, 449, 505, 63, 721, 241, 467, 588, 637, 695, 270, 559, 0, 321, 642
784, 669, 608, 288, 554, 257, 775, 321, 466, 679, 550, 260, 321, 0, 465
1009, 691, 488, 653, 89, 405, 1089, 218, 11, 352, 710, 311, 642, 465, 0
