13
0, 546, 424, 418, 322, 406, 405, 514, 322, 532, 469, 85, 333
546, 0, 641, 427, 796, 825, 481, 169, 377, 778, 699, 492, 874
424, 641, 0, 770, 324, 268, 780, 500, 269, 139, 59, 482, 514
418, 427, 770, 0, 740, 821, 59, 530, 540, 901, 826, 333, 714
322, 796, 324, 740, 0, 111, 725, 704, 450, 344, 328, 407, 200
406, 825, 268, 821, 111, 0, 812, 715, 458, 249, 253, 490, 303
405, 481, 780, 59, 725, 812, 0, 576, 563, 908, 835, 322, 684
514, 169, 500, 530, 704, 715, 576, 0, 257, 632, 555, 484, 816
322, 377, 269, 540, 450, 458, 563, 257, 0, 408, 328, 332, 579
532, 778, 139, 901, 344, 249, 908, 632, 408, 0, 80, 599, 544
469, 699, 59, 826, 328, 253, 835, 555, 328, 80, 0, 531, 525
85, 492, 482, 333, 407, 490, 322, 484, 332, 599, 531, 0, 407
333, 874, 514, 714, 200, 303, 684, 816, 579, 544, 525, 407, 0
