14
0, 261, 257, 448, 643, 475, 470, 115, 396, 511, 573, 408, 378, 535
261, 0, 425, 503, 611, 708, 551, 349, 351, 341, 320, 234, 541, 286
257, 425, 0, 700, 900, 310, 714, 328, 652, 500, 665, 632, 591, 622
448, 503, 700, 0, 238, 827, 63, 377, 193, 845, 768, 388, 212, 749
643, 611, 900, 238, 0, 1058, 272, 594, 264, 940, 799, 414, 447, 792
475, 708, 310, 827, 1058, 0, 817, 471, 847, 807, 973, 883, 652, 930
470, 551, 714, 63, 272, 817, 0, 386, 255, 892, 825, 450, 177, 805
115, 349, 328, 377, 594, 471, 386, 0, 376, 625, 669, 442, 270, 633
396, 351, 652, 193, 264, 847, 255, 376, 0, 688, 582, 196, 350, 567
511, 341, 500, 845, 940, 807, 892, 625, 688, 0, 255, 531, 863, 222
573, 320, 665, 768, 799, 973, 825, 669, 582, 255, 0, 391, 848, 43
408, 234, 632, 388, 414, 883, 450, 442, 196, 531, 391, 0, 516, 380
378, 541, 591, 212, 447, 652, 177, 270, 350, 863, 848, 516, 0, 820
535, 286, 622, 749, 792, 930, 805, 633, 567, 222, 43, 380, 820, 0
