25
0, 541, 524, 557, 792, 251, 728, 110, 726, 738, 650, 755, 678, 655, 223, 433, 690, 683, 202, 403, 655, 194, 105, 408, 725
541, 0, 442, 257, 267, 318, 825, 458, 542, 247, 207, 361, 494, 690, 359, 735, 503, 362, 462, 472, 388, 729, 567, 328, 304
524, 442, 0, 209, 522, 496, 384, 528, 202, 433, 650, 338, 894, 247, 326, 400, 904, 792, 325, 748, 184, 629, 462, 150, 349
557, 257, 209, 0, 319, 429, 589, 518, 286, 234, 462, 197, 743, 450, 333, 579, 752, 619, 394, 658, 138, 710, 533, 171, 176
792, 267, 522, 319, 0, 584, 887, 718, 518, 89, 346, 245, 680, 747, 586, 895, 686, 516, 674, 728, 374, 971, 799, 477, 195
251, 318, 496, 429, 584, 0, 811, 149, 676, 548, 399, 611, 464, 702, 196, 593, 476, 439, 285, 254, 558, 445, 317, 346, 566
728, 825, 384, 589, 887, 811, 0, 783, 397, 797, 1032, 665, 1252, 140, 615, 342, 1263, 1166, 548, 1061, 515, 733, 629, 508, 697
110, 458, 528, 518, 718, 149, 783, 0, 725, 673, 547, 712, 570, 694, 202, 515, 581, 573, 235, 303, 631, 300, 199, 392, 675
726, 542, 202, 286, 518, 676, 397, 725, 0, 431, 743, 279, 1029, 269, 522, 553, 1038, 905, 527, 922, 157, 828, 664, 334, 322
738, 247, 433, 234, 89, 548, 797, 673, 431, 0, 378, 165, 708, 657, 524, 813, 715, 552, 605, 720, 284, 910, 736, 398, 109
650, 207, 650, 462, 346, 399, 1032, 547, 743, 378, 0, 529, 334, 897, 517, 918, 340, 173, 624, 433, 586, 844, 703, 529, 469
755, 361, 338, 197, 245, 611, 665, 712, 279, 165, 529, 0, 850, 528, 531, 737, 858, 702, 589, 819, 157, 906, 729, 362, 60
678, 494, 894, 743, 680, 464, 1252, 570, 1029, 708, 334, 850, 0, 1130, 653, 1058, 11, 170, 749, 295, 879, 853, 767, 750, 790
655, 690, 247, 450, 747, 702, 140, 694, 269, 657, 897, 528, 1130, 0, 510, 338, 1140, 1036, 460, 955, 375, 695, 565, 380, 558
223, 359, 326, 333, 586, 196, 615, 202, 522, 524, 517, 531, 653, 510, 0, 411, 665, 602, 107, 446, 435, 386, 213, 191, 503
433, 735, 400, 579, 895, 593, 342, 515, 553, 813, 918, 737, 1058, 338, 411, 0, 1069, 1013, 309, 816, 584, 396, 327, 422, 742
690, 503, 904, 752, 686, 476, 1263, 581, 1038, 715, 340, 858, 11, 1140, 665, 1069, 0, 173, 760, 305, 888, 864, 779, 761, 798
683, 362, 792, 619, 516, 439, 1166, 573, 905, 552, 173, 702, 170, 1036, 602, 1013, 173, 0, 706, 366, 749, 872, 756, 658, 641
202, 462, 325, 394, 674, 285, 548, 235, 527, 605, 624, 589, 749, 460, 107, 309, 760, 706, 0, 520, 470, 318, 142, 227, 569
403, 472, 748, 658, 728, 254, 1061, 303, 922, 720, 433, 819, 295, 955, 446, 816, 305, 366, 520, 0, 793, 564, 502, 598, 766
655, 388, 184, 138, 374, 558, 515, 631, 157, 284, 586, 157, 879, 375, 435, 584, 888, 749, 470, 793, 0, 787, 613, 246, 182
194, 729, 629, 710, 971, 445, 733, 300, 828, 910, 844, 906, 853, 695, 386, 396, 864, 872, 318, 564, 787, 0, 177, 545, 884
105, 567, 462, 533, 799, 317, 629, 199, 664, 736, 703, 729, 767, 565, 213, 327, 779, 756, 142, 502, 613, 177, 0, 369, 707
408, 328, 150, 171, 477, 346, 508, 392, 334, 398, 529, 362, 750, 380, 191, 422, 761, 658, 227, 598, 246, 545, 369, 0, 347
725, 304, 349, 176, 195, 566, 697, 675, 322, 109, 469, 60, 790, 558, 503, 742, 798, 641, 569, 766, 182, 884, 707, 347, 0
