25
0, 312, 573, 307, 815, 401, 429, 505, 282, 267, 301, 349, 423, 494, 40, 242, 337, 631, 455, 223, 374, 368, 369, 226, 599
312, 0, 723, 8, 958, 207, 712, 235, 323, 577, 456, 410, 713, 421, 334, 536, 546, 917, 752, 316, 313, 674, 249, 538, 358
573, 723, 0, 725, 243, 610, 380, 738, 853, 508, 859, 319, 409, 440, 601, 674, 244, 465, 450, 413, 456, 499, 529, 570, 731
307, 8, 725, 0, 960, 214, 709, 243, 315, 572, 448, 412, 710, 426, 328, 529, 545, 914, 748, 316, 317, 670, 254, 533, 366
815, 958, 243, 960, 0, 825, 556, 945, 1096, 723, 1097, 548, 586, 625, 842, 898, 481, 560, 615, 653, 671, 691, 746, 791, 916
401, 207, 610, 214, 825, 0, 707, 135, 516, 626, 629, 295, 717, 228, 437, 644, 495, 903, 762, 269, 154, 710, 81, 612, 198
429, 712, 380, 709, 556, 707, 0, 839, 682, 203, 624, 456, 29, 651, 432, 383, 235, 204, 72, 438, 589, 138, 637, 280, 889
505, 235, 738, 243, 945, 135, 839, 0, 558, 747, 691, 428, 848, 327, 536, 744, 629, 1037, 892, 401, 283, 835, 214, 726, 128
282, 323, 853, 315, 1096, 516, 682, 558, 0, 489, 153, 597, 670, 691, 261, 353, 619, 873, 691, 468, 567, 587, 528, 419, 682
267, 577, 508, 572, 723, 626, 203, 747, 489, 0, 421, 447, 185, 639, 257, 181, 282, 384, 202, 373, 545, 101, 571, 77, 822
301, 456, 859, 448, 1097, 629, 624, 691, 153, 421, 0, 648, 606, 776, 265, 252, 616, 797, 617, 520, 651, 508, 626, 344, 810
349, 410, 319, 412, 548, 295, 456, 428, 597, 447, 648, 0, 473, 197, 387, 545, 223, 635, 522, 129, 147, 502, 215, 469, 446
423, 713, 409, 710, 586, 717, 29, 848, 670, 185, 606, 473, 0, 670, 424, 361, 255, 207, 49, 447, 603, 111, 649, 262, 901
494, 421, 440, 426, 625, 228, 651, 327, 691, 639, 776, 197, 670, 0, 534, 717, 416, 823, 719, 279, 124, 699, 172, 653, 293
40, 334, 601, 328, 842, 437, 432, 536, 261, 257, 265, 387, 424, 534, 0, 208, 361, 631, 452, 262, 414, 359, 408, 206, 634
242, 536, 674, 529, 898, 644, 383, 744, 353, 181, 252, 545, 361, 717, 208, 0, 434, 546, 368, 437, 604, 258, 609, 106, 841
337, 546, 244, 545, 481, 495, 235, 629, 619, 282, 616, 223, 255, 416, 361, 434, 0, 413, 304, 236, 362, 305, 419, 334, 664
631, 917, 465, 914, 560, 903, 204, 1037, 873, 384, 797, 635, 207, 823, 631, 546, 413, 0, 181, 635, 776, 289, 830, 457, 1078
455, 752, 450, 748, 615, 762, 72, 892, 691, 202, 617, 522, 49, 719, 452, 368, 304, 181, 0, 493, 651, 109, 695, 275, 948
223, 316, 413, 316, 653, 269, 438, 401, 468, 373, 520, 129, 447, 279, 262, 437, 236, 635, 493, 0, 173, 447, 202, 377, 456
374, 313, 456, 317, 671, 154, 589, 283, 567, 545, 651, 147, 603, 124, 414, 604, 362, 776, 651, 173, 0, 616, 74, 549, 302
368, 674, 499, 670, 691, 710, 138, 835, 587, 101, 508, 502, 111, 699, 359, 258, 305, 289, 109, 447, 616, 0, 650, 168, 903
369, 249, 529, 254, 746, 81, 637, 214, 528, 571, 626, 215, 649, 172, 408, 609, 419, 830, 695, 202, 74, 650, 0, 566, 253
226, 538, 570, 533, 791, 612, 280, 726, 419, 77, 344, 469, 262, 653, 206, 106, 334, 457, 275, 377, 549, 168, 566, 0, 810
599, 358, 731, 366, 916, 198, 889, 128, 682, 822, 810, 446, 901, 293, 634, 841, 664, 1078, 948, 456, 302, 903, 253, 810, 0
