14
0, 121, 871, 841, 254, 350, 342, 753, 316, 914, 651, 1037, 799, 366
121, 0, 910, 874, 367, 353, 346, 867, 358, 1018, 717, 1126, 913, 487
871, 910, 0, 51, 731, 567, 572, 730, 557, 648, 286, 524, 766, 888
841, 874, 51, 0, 712, 527, 533, 747, 525, 679, 287, 566, 785, 877
254, 367, 731, 712, 0, 366, 357, 500, 261, 662, 467, 800, 546, 199
350, 353, 567, 527, 366, 0, 9, 751, 117, 835, 429, 876, 802, 565
342, 346, 572, 533, 357, 9, 0, 746, 111, 832, 429, 876, 797, 556
753, 867, 730, 747, 500, 751, 746, 0, 637, 218, 476, 446, 50, 462
316, 358, 557, 525, 261, 117, 111, 637, 0, 733, 364, 796, 688, 460
914, 1018, 648, 679, 662, 835, 832, 218, 733, 0, 462, 241, 211, 665
651, 717, 286, 287, 467, 429, 429, 476, 364, 462, 0, 450, 519, 607
1037, 1126, 524, 566, 800, 876, 876, 446, 796, 241, 450, 0, 448, 851
799, 913, 766, 785, 546, 802, 797, 50, 688, 211, 519, 448, 0, 497
366, 487, 888, 877, 199, 565, 556, 462, 460, 665, 607, 851, 497, 0
