20
0, 254, 285, 826, 873, 574, 343, 271, 190, 632, 280, 465, 424, 232, 224, 188, 553, 321, 335, 396
254, 0, 197, 690, 638, 723, 441, 18, 340, 435, 449, 353, 185, 227, 152, 296, 550, 514, 522, 469
285, 197, 0, 885, 622, 846, 584, 194, 449, 356, 553, 550, 224, 78, 327, 422, 733, 603, 616, 290
826, 690, 885, 0, 961, 794, 626, 690, 716, 960, 748, 361, 738, 915, 610, 676, 411, 812, 802, 1156
873, 638, 622, 961, 0, 1343, 1055, 620, 977, 290, 1084, 817, 453, 700, 768, 930, 1074, 1152, 1159, 831
574, 723, 846, 794, 1343, 0, 287, 740, 396, 1158, 294, 585, 904, 805, 578, 429, 385, 263, 246, 947
343, 441, 584, 626, 1055, 287, 0, 457, 155, 876, 125, 331, 619, 556, 292, 163, 248, 186, 176, 739
271, 18, 194, 690, 620, 740, 457, 0, 358, 419, 466, 358, 167, 230, 167, 314, 561, 532, 540, 472
190, 340, 449, 716, 977, 396, 155, 358, 0, 768, 109, 374, 525, 412, 217, 52, 384, 175, 182, 584
632, 435, 356, 960, 290, 1158, 876, 419, 768, 0, 877, 716, 264, 430, 585, 729, 956, 937, 947, 541
280, 449, 553, 748, 1084, 294, 125, 466, 109, 877, 0, 432, 634, 511, 319, 154, 373, 75, 76, 663
465, 353, 550, 361, 817, 585, 331, 358, 374, 716, 432, 0, 457, 568, 250, 327, 257, 506, 501, 805
424, 185, 224, 738, 453, 904, 619, 167, 525, 264, 634, 457, 0, 296, 326, 481, 693, 700, 708, 508
232, 227, 78, 915, 700, 805, 556, 230, 412, 430, 511, 568, 296, 0, 328, 393, 728, 554, 568, 242
224, 152, 327, 610, 768, 578, 292, 167, 217, 585, 319, 250, 326, 328, 0, 166, 406, 391, 396, 558
188, 296, 422, 676, 930, 429, 163, 314, 52, 729, 154, 327, 481, 393, 166, 0, 366, 225, 230, 583
553, 550, 733, 411, 1074, 385, 248, 561, 384, 956, 373, 257, 693, 728, 406, 366, 0, 424, 411, 942
321, 514, 603, 812, 1152, 263, 186, 532, 175, 937, 75, 506, 700, 554, 391, 225, 424, 0, 18, 683
335, 522, 616, 802, 1159, 246, 176, 540, 182, 947, 76, 501, 708, 568, 396, 230, 411, 18, 0, 700
396, 469, 290, 1156, 831, 947, 739, 472, 584, 541, 663, 805, 508, 242, 558, 583, 942, 683, 700, 0
