15
0, 801, 304, 389, 389, 666, 985, 761, 92, 456, 159, 487, 201, 826, 145
801, 0, 534, 415, 651, 398, 188, 611, 759, 1025, 843, 802, 749, 78, 663
304, 534, 0, 186, 201, 538, 708, 710, 236, 688, 309, 597, 215, 544, 160
389, 415, 186, 0, 381, 352, 602, 532, 359, 653, 456, 493, 382, 448, 259
389, 651, 201, 381, 0, 731, 801, 911, 296, 831, 300, 782, 200, 638, 286
666, 398, 538, 352, 731, 0, 552, 222, 671, 712, 776, 451, 720, 474, 574
985, 188, 708, 602, 801, 552, 0, 746, 939, 1210, 1017, 979, 920, 165, 845
761, 611, 710, 532, 911, 222, 746, 0, 792, 664, 897, 391, 863, 688, 706
92, 759, 236, 359, 296, 671, 939, 792, 0, 546, 106, 554, 109, 776, 101
456, 1025, 688, 653, 831, 712, 1210, 664, 546, 0, 603, 274, 656, 1078, 548
159, 843, 309, 456, 300, 776, 1017, 897, 106, 603, 0, 645, 106, 853, 202
487, 802, 597, 493, 782, 451, 979, 391, 554, 274, 645, 0, 654, 865, 506
201, 749, 215, 382, 200, 720, 920, 863, 109, 656, 106, 654, 0, 755, 158
826, 78, 544, 448, 638, 474, 165, 688, 776, 1078, 853, 865, 755, 0, 683
145, 663, 160, 259, 286, 574, 845, 706, 101, 548, 202, 506, 158, 683, 0
