30
0, 525, 536, 242, 679, 427, 425, 445, 662, 620, 528, 83, 871, 575, 700, 547, 544, 372, 172, 503, 640, 541, 508, 309, 622, 700, 1056, 263, 853, 744
525, 0, 177, 713, 434, 557, 101, 527, 678, 768, 832, 526, 1060, 371, 1117, 64, 495, 886, 582, 31, 498, 241, 654, 613, 892, 790, 947, 267, 1033, 968
536, 177, 0, 672, 258, 430, 180, 392, 514, 622, 720, 509, 909, 196, 1027, 120, 334, 862, 538, 154, 323, 65, 517, 527, 767, 632, 770, 282, 882, 828
242, 713, 672, 0, 735, 381, 612, 419, 600, 497, 337, 195, 695, 639, 458, 718, 547, 198, 133, 686, 659, 655, 418, 209, 434, 592, 998, 448, 683, 564
679, 434, 258, 735, 0, 383, 430, 337, 334, 490, 657, 624, 745, 104, 985, 373, 212, 933, 614, 413, 118, 199, 425, 540, 672, 463, 514, 475, 717, 695
427, 557, 430, 381, 383, 0, 481, 46, 236, 225, 292, 347, 515, 308, 612, 528, 175, 572, 290, 526, 287, 383, 102, 172, 338, 284, 635, 384, 491, 413
425, 101, 180, 612, 430, 481, 0, 456, 629, 699, 745, 424, 993, 349, 1022, 127, 446, 785, 482, 78, 472, 231, 581, 520, 811, 732, 932, 166, 967, 894
445, 527, 392, 419, 337, 46, 456, 0, 219, 243, 335, 368, 536, 262, 657, 494, 131, 613, 321, 496, 243, 342, 126, 212, 375, 287, 611, 374, 511, 441
662, 678, 514, 600, 334, 236, 629, 219, 0, 175, 386, 583, 411, 325, 706, 632, 183, 779, 525, 650, 217, 450, 183, 393, 369, 128, 400, 579, 383, 365
620, 768, 622, 497, 490, 225, 699, 243, 175, 0, 223, 536, 293, 455, 532, 731, 296, 655, 457, 737, 372, 564, 122, 315, 194, 97, 520, 610, 267, 208
528, 832, 720, 337, 657, 292, 745, 335, 386, 223, 0, 450, 357, 595, 328, 811, 446, 456, 356, 801, 546, 675, 232, 239, 97, 317, 741, 615, 345, 226
83, 526, 509, 195, 624, 347, 424, 368, 583, 536, 450, 0, 789, 521, 644, 538, 474, 361, 94, 500, 575, 505, 426, 226, 542, 617, 980, 258, 771, 662
871, 1060, 909, 695, 745, 515, 993, 536, 411, 293, 357, 789, 0, 731, 503, 1021, 577, 798, 699, 1029, 628, 849, 412, 563, 260, 283, 561, 898, 28, 131
575, 371, 196, 639, 104, 308, 349, 262, 325, 455, 595, 521, 731, 0, 919, 317, 158, 837, 516, 346, 127, 131, 369, 453, 623, 449, 582, 375, 703, 664
700, 1117, 1027, 458, 985, 612, 1022, 657, 706, 532, 328, 644, 503, 919, 0, 1106, 773, 427, 558, 1087, 875, 988, 560, 505, 340, 613, 1018, 871, 511, 411
547, 64, 120, 718, 373, 528, 127, 494, 632, 731, 811, 538, 1021, 317, 1106, 0, 450, 899, 585, 57, 444, 185, 621, 600, 866, 747, 887, 284, 994, 935
544, 495, 334, 547, 212, 175, 446, 131, 183, 296, 446, 474, 577, 158, 773, 450, 0, 743, 441, 466, 112, 272, 215, 343, 467, 298, 524, 412, 549, 505
372, 886, 862, 198, 933, 572, 785, 613, 779, 655, 456, 361, 798, 837, 427, 899, 743, 0, 326, 861, 855, 849, 595, 400, 544, 752, 1170, 619, 792, 670
172, 582, 538, 133, 614, 290, 482, 321, 525, 457, 356, 94, 699, 516, 558, 585, 441, 326, 0, 555, 549, 523, 355, 142, 450, 544, 925, 321, 682, 572
503, 31, 154, 686, 413, 526, 78, 496, 650, 737, 801, 500, 1029, 346, 1087, 57, 466, 861, 555, 0, 473, 217, 623, 582, 861, 760, 924, 242, 1003, 937
640, 498, 323, 659, 118, 287, 472, 243, 217, 372, 546, 575, 628, 127, 875, 444, 112, 855, 549, 473, 0, 258, 314, 455, 556, 345, 462, 475, 600, 576
541, 241, 65, 655, 199, 383, 231, 342, 450, 564, 675, 505, 849, 131, 988, 185, 272, 849, 523, 217, 258, 0, 464, 495, 717, 570, 707, 302, 822, 772
508, 654, 517, 418, 425, 102, 581, 126, 183, 122, 232, 426, 412, 369, 560, 621, 215, 595, 355, 623, 314, 464, 0, 216, 254, 191, 579, 487, 388, 314
309, 613, 527, 209, 540, 172, 520, 212, 393, 315, 239, 226, 563, 453, 505, 600, 343, 400, 142, 582, 455, 495, 216, 0, 324, 402, 793, 379, 545, 438
622, 892, 767, 434, 672, 338, 811, 375, 369, 194, 97, 542, 260, 623, 340, 866, 467, 544, 450, 861, 556, 717, 254, 324, 0, 273, 686, 691, 250, 129
700, 790, 632, 592, 463, 284, 732, 287, 128, 97, 317, 617, 283, 449, 613, 747, 298, 752, 544, 760, 345, 570, 191, 402, 273, 0, 423, 662, 255, 243
1056, 947, 770, 998, 514, 635, 932, 611, 400, 520, 741, 980, 561, 582, 1018, 887, 524, 1170, 925, 924, 462, 707, 579, 793, 686, 423, 0, 932, 540, 610
263, 267, 282, 448, 475, 384, 166, 374, 579, 610, 615, 258, 898, 375, 871, 284, 412, 619, 321, 242, 475, 302, 487, 379, 691, 662, 932, 0, 875, 788
853, 1033, 882, 683, 717, 491, 967, 511, 383, 267, 345, 771, 28, 703, 511, 994, 549, 792, 682, 1003, 600, 822, 388, 545, 250, 255, 540, 875, 0, 122
744, 968, 828, 564, 695, 413, 894, 441, 365, 208, 226, 662, 131, 664, 411, 935, 505, 670, 572, 937, 576, 772, 314, 438, 129, 243, 610, 788, 122, 0
