20
0, 261, 218, 586, 283, 527, 569, 505, 445, 239, 242, 235, 483, 660, 386, 406, 589, 522, 343, 673
261, 0, 458, 325, 511, 270, 307, 766, 681, 339, 457, 130, 481, 918, 479, 282, 842, 594, 169, 702
218, 458, 0, 779, 309, 703, 758, 343, 411, 414, 312, 383, 463, 466, 534, 622, 384, 427, 483, 594
586, 325, 779, 0, 818, 117, 32, 1091, 986, 605, 759, 407, 664, 1242, 708, 389, 1164, 817, 340, 874
283, 511, 309, 818, 0, 781, 807, 349, 169, 243, 60, 516, 736, 535, 281, 519, 504, 730, 623, 895
527, 270, 703, 117, 781, 0, 84, 1028, 951, 591, 726, 321, 549, 1169, 713, 422, 1086, 704, 237, 757
569, 307, 758, 32, 807, 84, 0, 1074, 976, 600, 749, 382, 632, 1222, 709, 397, 1143, 785, 311, 841
505, 766, 343, 1091, 349, 1028, 1074, 0, 281, 582, 402, 716, 782, 187, 626, 851, 181, 700, 820, 862
445, 681, 411, 986, 169, 951, 976, 281, 0, 397, 226, 680, 868, 460, 384, 671, 461, 837, 788, 1005
239, 339, 414, 605, 243, 591, 600, 582, 397, 0, 183, 400, 712, 765, 153, 276, 719, 761, 491, 909
242, 457, 312, 759, 60, 726, 749, 402, 226, 183, 0, 470, 713, 587, 239, 458, 550, 720, 576, 883
235, 130, 383, 407, 516, 321, 382, 716, 680, 400, 470, 0, 353, 850, 551, 408, 766, 463, 109, 573
483, 481, 463, 664, 736, 549, 632, 782, 868, 712, 713, 353, 0, 847, 865, 761, 747, 167, 343, 221
660, 918, 466, 1242, 535, 1169, 1222, 187, 460, 765, 587, 850, 847, 0, 814, 1028, 100, 732, 948, 880
386, 479, 534, 708, 281, 713, 709, 626, 384, 153, 239, 551, 865, 814, 0, 333, 785, 907, 639, 1059
406, 282, 622, 389, 519, 422, 397, 851, 671, 276, 458, 408, 761, 1028, 333, 0, 972, 862, 445, 981
589, 842, 384, 1164, 504, 1086, 1143, 181, 461, 719, 550, 766, 747, 100, 785, 972, 0, 632, 861, 781
522, 594, 427, 817, 730, 704, 785, 700, 837, 761, 720, 463, 167, 732, 907, 862, 632, 0, 482, 167
343, 169, 483, 340, 623, 237, 311, 820, 788, 491, 576, 109, 343, 948, 639, 445, 861, 482, 0, 563
673, 702, 594, 874, 895, 757, 841, 862, 1005, 909, 883, 573, 221, 880, 1059, 981, 781, 167, 563, 0
