20
0, 498, 855, 372, 129, 492, 976, 957, 668, 225, 402, 962, 400, 818, 548, 731, 765, 352, 496, 843
498, 0, 830, 812, 407, 794, 802, 742, 433, 720, 743, 816, 114, 1057, 732, 477, 753, 154, 232, 855
855, 830, 0, 790, 908, 546, 268, 332, 430, 916, 609, 217, 863, 493, 378, 424, 90, 765, 598, 64
372, 812, 790, 0, 502, 256, 997, 1011, 803, 214, 180, 965, 736, 545, 411, 860, 713, 658, 717, 751
129, 407, 908, 502, 0, 604, 995, 965, 658, 344, 519, 988, 298, 926, 637, 720, 817, 279, 461, 903
492, 794, 546, 256, 604, 0, 774, 801, 651, 434, 95, 736, 751, 326, 172, 698, 476, 652, 633, 502
976, 802, 268, 997, 995, 774, 0, 86, 370, 1086, 820, 54, 867, 762, 602, 326, 304, 787, 586, 332
957, 742, 332, 1011, 965, 801, 86, 0, 318, 1083, 838, 136, 815, 820, 631, 266, 349, 741, 536, 396
668, 433, 430, 803, 658, 651, 370, 318, 0, 826, 653, 383, 498, 796, 509, 62, 373, 422, 217, 471
225, 720, 916, 214, 344, 434, 1086, 1083, 826, 0, 341, 1062, 625, 748, 555, 888, 831, 570, 687, 889
402, 743, 609, 180, 519, 95, 820, 838, 653, 341, 0, 786, 688, 420, 231, 706, 533, 595, 604, 571
962, 816, 217, 965, 988, 736, 54, 136, 383, 1062, 786, 0, 876, 710, 564, 346, 261, 791, 595, 280
400, 114, 863, 736, 298, 751, 867, 815, 498, 625, 688, 876, 0, 1035, 712, 549, 780, 105, 281, 880
818, 1057, 493, 545, 926, 326, 762, 820, 796, 748, 420, 710, 1035, 0, 325, 823, 474, 932, 858, 430
548, 732, 378, 411, 637, 172, 602, 631, 509, 555, 231, 564, 712, 325, 0, 549, 305, 608, 537, 340
731, 477, 424, 860, 720, 698, 326, 266, 62, 888, 706, 346, 549, 823, 549, 0, 378, 479, 273, 471
765, 753, 90, 713, 817, 476, 304, 349, 373, 831, 533, 261, 780, 474, 305, 378, 0, 681, 522, 102
352, 154, 765, 658, 279, 652, 787, 741, 422, 570, 595, 791, 105, 932, 608, 479, 681, 0, 206, 779
496, 232, 598, 717, 461, 633, 586, 536, 217, 687, 604, 595, 281, 858, 537, 273, 522, 206, 0, 624
843, 855, 64, 751, 903, 502, 332, 396, 471, 889, 571, 280, 880, 430, 340, 471, 102, 779, 624, 0
