14
0, 478, 818, 812, 512, 746, 1071, 825, 724, 715, 564, 538, 973, 126
478, 0, 340, 552, 298, 335, 618, 372, 383, 315, 161, 79, 595, 427
818, 340, 0, 541, 472, 307, 314, 140, 427, 259, 327, 282, 423, 755
812, 552, 541, 0, 308, 791, 513, 410, 887, 292, 686, 487, 261, 692
512, 298, 472, 308, 0, 610, 620, 403, 677, 253, 456, 263, 468, 400
746, 335, 307, 791, 610, 0, 608, 437, 123, 500, 188, 347, 723, 731
1071, 618, 314, 513, 620, 608, 0, 247, 731, 370, 639, 543, 269, 986
825, 372, 140, 410, 403, 437, 247, 0, 554, 155, 416, 297, 285, 745
724, 383, 427, 887, 677, 123, 731, 554, 0, 601, 221, 417, 838, 730
715, 315, 259, 292, 253, 500, 370, 155, 601, 0, 416, 237, 280, 621
564, 161, 327, 686, 456, 188, 639, 416, 221, 416, 0, 202, 680, 544
538, 79, 282, 487, 263, 347, 543, 297, 417, 237, 202, 0, 516, 473
973, 595, 423, 261, 468, 723, 269, 285, 838, 280, 680, 516, 0, 867
126, 427, 755, 692, 400, 731, 986, 745, 730, 621, 544, 473, 867, 0
