14
0, 669, 186, 494, 415, 757, 107, 162, 723, 742, 397, 385, 405, 542
669, 0, 720, 845, 848, 626, 603, 510, 499, 440, 447, 327, 855, 800
186, 720, 0, 678, 594, 923, 282, 286, 874, 883, 551, 397, 583, 728
494, 845, 678, 0, 103, 496, 422, 493, 556, 621, 397, 724, 121, 102
415, 848, 594, 103, 0, 575, 358, 442, 618, 676, 406, 688, 18, 198
757, 626, 923, 496, 575, 0, 650, 641, 132, 206, 376, 722, 592, 397
107, 603, 282, 422, 358, 650, 0, 100, 616, 638, 291, 357, 353, 456
162, 510, 286, 493, 442, 641, 100, 0, 588, 598, 266, 256, 440, 511
723, 499, 874, 556, 618, 132, 616, 588, 0, 77, 326, 627, 633, 466
742, 440, 883, 621, 676, 206, 638, 598, 77, 0, 348, 604, 691, 535
397, 447, 551, 397, 406, 376, 291, 266, 326, 348, 0, 383, 415, 359
385, 327, 397, 724, 688, 722, 357, 256, 627, 604, 383, 0, 688, 718
405, 855, 583, 121, 18, 592, 353, 440, 633, 691, 415, 688, 0, 217
542, 800, 728, 102, 198, 397, 456, 511, 466, 535, 359, 718, 217, 0
