25
0, 509, 652, 257, 908, 810, 537, 90, 345, 66, 469, 627, 431, 508, 85, 801, 282, 675, 307, 784, 358, 519, 444, 446, 532
509, 0, 465, 270, 400, 416, 503, 488, 790, 459, 323, 303, 123, 139, 593, 293, 230, 177, 564, 312, 794, 358, 385, 459, 86
652, 465, 0, 572, 675, 289, 931, 697, 734, 647, 194, 185, 376, 600, 723, 595, 523, 574, 453, 714, 725, 139, 803, 864, 383
257, 270, 572, 0, 659, 640, 385, 219, 583, 197, 380, 478, 234, 251, 336, 555, 51, 424, 431, 526, 592, 434, 261, 304, 317
908, 400, 675, 659, 0, 437, 741, 879, 1185, 855, 634, 496, 502, 427, 991, 107, 626, 236, 940, 202, 1187, 641, 666, 741, 403
810, 416, 289, 640, 437, 0, 919, 826, 976, 783, 365, 186, 406, 547, 892, 386, 589, 429, 695, 540, 971, 335, 802, 875, 337
537, 503, 931, 385, 741, 919, 0, 450, 877, 475, 748, 797, 557, 373, 576, 667, 423, 541, 800, 543, 892, 799, 128, 90, 587
90, 488, 697, 219, 879, 826, 450, 0, 428, 50, 507, 649, 430, 463, 133, 775, 258, 643, 391, 739, 442, 560, 364, 360, 525
345, 790, 734, 583, 1185, 976, 877, 428, 0, 411, 612, 794, 683, 826, 304, 1078, 591, 967, 283, 1092, 21, 642, 789, 788, 784
66, 459, 647, 197, 855, 783, 475, 50, 411, 0, 458, 604, 391, 448, 138, 749, 229, 620, 347, 724, 423, 511, 379, 384, 489
469, 323, 194, 380, 634, 365, 748, 507, 612, 458, 0, 181, 210, 445, 545, 535, 332, 472, 334, 617, 608, 54, 619, 677, 259
627, 303, 185, 478, 496, 186, 797, 649, 794, 604, 181, 0, 248, 442, 708, 411, 426, 391, 515, 530, 790, 161, 673, 741, 217
431, 123, 376, 234, 502, 406, 557, 430, 683, 391, 210, 248, 0, 235, 516, 395, 183, 296, 444, 435, 685, 253, 430, 495, 103
508, 139, 600, 251, 427, 547, 373, 463, 826, 448, 445, 442, 235, 0, 587, 331, 235, 194, 635, 276, 833, 486, 264, 341, 225
85, 593, 723, 336, 991, 892, 576, 133, 304, 138, 545, 708, 516, 587, 0, 885, 365, 758, 340, 863, 320, 594, 497, 487, 617
801, 293, 595, 555, 107, 386, 667, 775, 1078, 749, 535, 411, 395, 331, 885, 0, 520, 137, 835, 165, 1080, 547, 581, 658, 296
282, 230, 523, 51, 626, 589, 423, 258, 591, 229, 332, 426, 183, 235, 365, 520, 0, 393, 416, 505, 598, 386, 296, 346, 270
675, 177, 574, 424, 236, 429, 541, 643, 967, 620, 472, 391, 296, 194, 758, 137, 393, 0, 740, 145, 971, 496, 448, 525, 214
307, 564, 453, 431, 940, 695, 800, 391, 283, 347, 334, 515, 444, 635, 340, 835, 416, 740, 0, 877, 276, 360, 686, 711, 538
784, 312, 714, 526, 202, 540, 543, 739, 1092, 724, 617, 530, 435, 276, 863, 165, 505, 145, 877, 0, 1098, 641, 479, 551, 358
358, 794, 725, 592, 1187, 971, 892, 442, 21, 423, 608, 790, 685, 833, 320, 1080, 598, 971, 276, 1098, 0, 636, 803, 802, 786
519, 358, 139, 434, 641, 335, 799, 560, 642, 511, 54, 161, 253, 486, 594, 547, 386, 496, 360, 641, 636, 0, 671, 729, 286
444, 385, 803, 261, 666, 802, 128, 364, 789, 379, 619, 673, 430, 264, 497, 581, 296, 448, 686, 479, 803, 671, 0, 77, 466
446, 459, 864, 304, 741, 875, 90, 360, 788, 384, 677, 741, 495, 341, 487, 658, 346, 525, 711, 551, 802, 729, 77, 0, 539
532, 86, 383, 317, 403, 337, 587, 525, 784, 489, 259, 217, 103, 225, 617, 296, 270, 214, 538, 358, 786, 286, 466, 539, 0
