20
0, 651, 542, 328, 644, 375, 131, 615, 219, 381, 504, 838, 488, 331, 636, 733, 637, 212, 330, 342
651, 0, 987, 500, 971, 428, 777, 491, 436, 529, 283, 577, 526, 976, 381, 409, 33, 687, 976, 447
542, 987, 0, 486, 176, 559, 549, 630, 626, 916, 720, 808, 506, 599, 1127, 812, 990, 744, 587, 859
328, 500, 486, 0, 491, 78, 445, 288, 212, 557, 246, 512, 161, 629, 681, 425, 504, 509, 624, 470
644, 971, 176, 491, 0, 550, 679, 548, 672, 996, 690, 692, 452, 758, 1168, 728, 981, 855, 747, 925
375, 428, 559, 78, 550, 0, 499, 246, 213, 549, 168, 465, 153, 690, 638, 361, 434, 536, 686, 457
131, 777, 549, 445, 679, 499, 0, 733, 349, 440, 634, 957, 599, 200, 725, 860, 762, 213, 199, 428
615, 491, 630, 288, 548, 246, 733, 0, 457, 777, 233, 224, 144, 914, 804, 182, 513, 782, 908, 681
219, 436, 626, 212, 672, 213, 349, 457, 0, 345, 297, 668, 362, 550, 501, 542, 425, 330, 549, 260
381, 529, 916, 557, 996, 549, 440, 777, 345, 0, 569, 967, 702, 590, 307, 815, 499, 244, 596, 97
504, 283, 720, 246, 690, 168, 634, 233, 297, 569, 0, 397, 243, 832, 571, 250, 297, 624, 829, 472
838, 577, 808, 512, 692, 465, 957, 224, 668, 967, 397, 0, 365, 1138, 939, 168, 607, 998, 1133, 869
488, 526, 506, 161, 452, 153, 599, 144, 362, 702, 243, 365, 0, 775, 782, 314, 540, 671, 768, 610
331, 976, 599, 629, 758, 690, 200, 914, 550, 590, 832, 1138, 775, 0, 892, 1051, 959, 346, 12, 600
636, 381, 1127, 681, 1168, 638, 725, 804, 501, 307, 571, 939, 782, 892, 0, 772, 347, 547, 897, 297
733, 409, 812, 425, 728, 361, 860, 182, 542, 815, 250, 168, 314, 1051, 772, 0, 439, 871, 1047, 718
637, 33, 990, 504, 981, 434, 762, 513, 425, 499, 297, 607, 540, 959, 347, 439, 0, 664, 960, 420
212, 687, 744, 509, 855, 536, 213, 782, 330, 244, 624, 998, 671, 346, 547, 871, 664, 0, 352, 263
330, 976, 587, 624, 747, 686, 199, 908, 549, 596, 829, 1133, 768, 12, 897, 1047, 960, 352, 0, 604
342, 447, 859, 470, 925, 457, 428, 681, 260, 97, 472, 869, 610, 600, 297, 718, 420, 263, 604, 0
