20
0, 752, 726, 321, 596, 301, 971, 817, 838, 381, 259, 452, 116, 734, 707, 804, 922, 370, 569, 426
752, 0, 456, 629, 576, 731, 335, 73, 112, 409, 517, 692, 636, 104, 285, 192, 509, 385, 393, 327
726, 456, 0, 801, 198, 877, 788, 451, 427, 379, 621, 923, 638, 353, 170, 304, 952, 449, 166, 431
321, 629, 801, 0, 744, 104, 746, 703, 736, 426, 185, 144, 269, 657, 712, 752, 635, 352, 636, 379
596, 576, 198, 744, 0, 802, 910, 592, 579, 329, 559, 881, 529, 484, 319, 468, 1030, 415, 185, 424
301, 731, 877, 104, 802, 0, 847, 805, 838, 498, 257, 164, 288, 756, 800, 849, 722, 433, 711, 468
971, 335, 788, 746, 910, 847, 0, 341, 374, 698, 712, 745, 859, 436, 618, 498, 274, 644, 725, 591
817, 73, 451, 703, 592, 805, 341, 0, 43, 463, 587, 766, 701, 110, 282, 157, 548, 447, 415, 391
838, 112, 427, 736, 579, 838, 374, 43, 0, 475, 614, 804, 722, 109, 263, 125, 589, 467, 406, 411
381, 409, 379, 426, 329, 498, 698, 463, 475, 0, 242, 556, 274, 367, 327, 426, 750, 87, 213, 115
259, 517, 621, 185, 559, 257, 712, 587, 614, 242, 0, 322, 153, 521, 545, 607, 672, 177, 454, 216
452, 692, 923, 144, 881, 164, 745, 766, 804, 556, 322, 0, 413, 739, 819, 839, 584, 476, 761, 493
116, 636, 638, 269, 529, 288, 859, 701, 722, 274, 153, 413, 0, 620, 602, 692, 825, 255, 475, 310
734, 104, 353, 657, 484, 756, 436, 110, 109, 367, 521, 739, 620, 0, 182, 103, 611, 365, 305, 311
707, 285, 170, 712, 319, 800, 618, 282, 263, 327, 545, 819, 602, 182, 0, 149, 785, 368, 166, 332
804, 192, 304, 752, 468, 849, 498, 157, 125, 426, 607, 839, 692, 103, 149, 0, 699, 441, 309, 391
922, 509, 952, 635, 1030, 722, 274, 548, 589, 750, 672, 584, 825, 611, 785, 699, 0, 674, 848, 635
370, 385, 449, 352, 415, 433, 644, 447, 467, 87, 177, 476, 255, 365, 368, 441, 674, 0, 284, 57
569, 393, 166, 636, 185, 711, 725, 415, 406, 213, 454, 761, 475, 305, 166, 309, 848, 284, 0, 273
426, 327, 431, 379, 424, 468, 591, 391, 411, 115, 216, 493, 310, 311, 332, 391, 635, 57, 273, 0
