15
0, 716, 794, 329, 591, 262, 230, 236, 431, 496, 719, 670, 360, 271, 734
716, 0, 82, 394, 775, 849, 947, 951, 343, 753, 158, 493, 475, 844, 324
794, 82, 0, 474, 850, 916, 1024, 1028, 405, 831, 158, 507, 534, 927, 373
329, 394, 474, 0, 533, 513, 558, 565, 211, 470, 428, 522, 262, 463, 431
591, 775, 850, 533, 0, 854, 702, 729, 744, 97, 887, 1056, 782, 409, 536
262, 849, 916, 513, 854, 0, 274, 250, 512, 758, 803, 631, 389, 501, 944
230, 947, 1024, 558, 702, 274, 0, 30, 652, 605, 944, 854, 561, 297, 948
236, 951, 1028, 565, 729, 250, 30, 0, 649, 631, 943, 842, 554, 326, 962
431, 343, 405, 211, 744, 512, 652, 649, 0, 681, 295, 311, 131, 638, 532
496, 753, 831, 470, 97, 758, 605, 631, 681, 0, 851, 992, 707, 313, 549
719, 158, 158, 428, 887, 803, 944, 943, 295, 851, 0, 348, 413, 891, 479
670, 493, 507, 522, 1056, 631, 854, 842, 311, 992, 348, 0, 313, 916, 780
360, 475, 534, 262, 782, 389, 561, 554, 131, 707, 413, 313, 0, 603, 647
271, 844, 927, 463, 409, 501, 297, 326, 638, 313, 891, 916, 603, 0, 751
734, 324, 373, 431, 536, 944, 948, 962, 532, 549, 479, 780, 647, 751, 0
