30
0, 178, 343, 100, 495, 1062, 735, 548, 959, 839, 673, 737, 353, 700, 514, 989, 860, 579, 602, 534, 681, 675, 597, 683, 809, 1013, 484, 791, 430, 13
178, 0, 338, 186, 335, 886, 558, 439, 781, 683, 497, 631, 272, 533, 421, 818, 747, 415, 459, 466, 505, 498, 468, 511, 642, 836, 307, 656, 326, 178
343, 338, 0, 243, 623, 1066, 752, 769, 945, 658, 617, 452, 610, 578, 244, 1035, 577, 684, 765, 804, 715, 682, 378, 747, 673, 941, 483, 557, 661, 356
100, 186, 243, 0, 522, 1062, 733, 609, 952, 783, 648, 653, 423, 657, 430, 1000, 777, 601, 644, 611, 683, 669, 527, 695, 765, 990, 468, 721, 492, 114
495, 335, 623, 522, 0, 589, 285, 216, 506, 615, 335, 724, 248, 442, 581, 499, 807, 86, 146, 333, 226, 253, 539, 201, 528, 608, 214, 667, 193, 490
1062, 886, 1066, 1062, 589, 0, 328, 696, 126, 594, 453, 892, 828, 532, 898, 137, 894, 504, 562, 829, 381, 393, 771, 387, 494, 246, 598, 742, 754, 1060
735, 558, 752, 733, 285, 328, 0, 453, 225, 443, 179, 668, 534, 302, 614, 283, 710, 212, 321, 588, 59, 69, 510, 106, 334, 326, 273, 553, 473, 734
548, 439, 769, 609, 216, 696, 453, 0, 645, 829, 544, 934, 199, 657, 775, 578, 1021, 249, 137, 136, 400, 443, 749, 348, 737, 776, 428, 883, 118, 539
959, 781, 945, 952, 506, 126, 225, 645, 0, 475, 328, 767, 752, 405, 771, 183, 774, 425, 508, 781, 284, 283, 644, 307, 372, 166, 484, 621, 685, 958
839, 683, 658, 783, 615, 594, 443, 829, 475, 0, 289, 318, 821, 173, 421, 646, 300, 588, 720, 948, 467, 410, 280, 533, 110, 372, 426, 155, 797, 845
673, 497, 617, 648, 335, 453, 179, 544, 328, 289, 0, 488, 563, 127, 448, 446, 534, 300, 432, 668, 185, 127, 333, 250, 193, 341, 191, 378, 525, 675
737, 631, 452, 653, 724, 892, 668, 934, 767, 318, 488, 0, 855, 371, 223, 921, 125, 734, 861, 1024, 667, 611, 185, 727, 400, 686, 509, 164, 863, 747
353, 272, 610, 423, 248, 828, 534, 199, 752, 821, 563, 855, 0, 650, 666, 725, 958, 327, 285, 193, 474, 498, 675, 445, 748, 856, 394, 839, 85, 343
700, 533, 578, 657, 442, 532, 302, 657, 405, 173, 127, 371, 650, 0, 373, 550, 408, 419, 552, 774, 312, 254, 240, 377, 108, 365, 256, 251, 624, 704
514, 421, 244, 430, 581, 898, 614, 775, 771, 421, 448, 223, 666, 373, 0, 893, 347, 615, 727, 847, 593, 546, 143, 642, 454, 737, 383, 313, 688, 525
989, 818, 1035, 1000, 499, 137, 283, 578, 183, 646, 446, 921, 725, 550, 893, 0, 940, 413, 448, 707, 321, 353, 779, 306, 538, 345, 553, 784, 647, 985
860, 747, 577, 777, 807, 894, 710, 1021, 774, 300, 534, 125, 958, 408, 347, 940, 0, 806, 937, 1120, 719, 661, 284, 782, 402, 669, 593, 157, 960, 870
579, 415, 684, 601, 86, 504, 212, 249, 425, 588, 300, 734, 327, 419, 615, 413, 806, 0, 132, 380, 154, 194, 553, 117, 492, 538, 232, 659, 262, 575
602, 459, 765, 644, 146, 562, 321, 137, 508, 720, 432, 861, 285, 552, 727, 448, 937, 132, 0, 273, 271, 320, 678, 215, 623, 641, 352, 791, 202, 594
534, 466, 804, 611, 333, 829, 588, 136, 781, 948, 668, 1024, 193, 774, 847, 707, 1120, 380, 273, 0, 533, 574, 840, 484, 861, 912, 532, 989, 160, 522
681, 505, 715, 683, 226, 381, 59, 400, 284, 467, 185, 667, 474, 312, 593, 321, 719, 154, 271, 533, 0, 58, 500, 65, 362, 384, 232, 564, 415, 679
675, 498, 682, 669, 253, 393, 69, 443, 283, 410, 127, 611, 498, 254, 546, 353, 661, 194, 320, 574, 58, 0, 447, 123, 306, 359, 205, 506, 446, 674
597, 468, 378, 527, 539, 771, 510, 749, 644, 280, 333, 185, 675, 240, 143, 779, 284, 553, 678, 840, 500, 447, 0, 556, 312, 598, 325, 194, 680, 606
683, 511, 747, 695, 201, 387, 106, 348, 307, 533, 250, 727, 445, 377, 642, 306, 782, 117, 215, 484, 65, 123, 556, 0, 427, 427, 267, 628, 378, 679
809, 642, 673, 765, 528, 494, 334, 737, 372, 110, 193, 400, 748, 108, 454, 538, 402, 492, 623, 861, 362, 306, 312, 427, 0, 290, 358, 249, 716, 813
1013, 836, 941, 990, 608, 246, 326, 776, 166, 372, 341, 686, 856, 365, 737, 345, 669, 538, 641, 912, 384, 359, 598, 427, 290, 0, 528, 527, 799, 1014
484, 307, 483, 468, 214, 598, 273, 428, 484, 426, 191, 509, 394, 256, 383, 553, 593, 232, 352, 532, 232, 205, 325, 267, 358, 528, 0, 457, 375, 485
791, 656, 557, 721, 667, 742, 553, 883, 621, 155, 378, 164, 839, 251, 313, 784, 157, 659, 791, 989, 564, 506, 194, 628, 249, 527, 457, 0, 831, 799
430, 326, 661, 492, 193, 754, 473, 118, 685, 797, 525, 863, 85, 624, 688, 647, 960, 262, 202, 160, 415, 446, 680, 378, 716, 799, 375, 831, 0, 421
13, 178, 356, 114, 490, 1060, 734, 539, 958, 845, 675, 747, 343, 704, 525, 985, 870, 575, 594, 522, 679, 674, 606, 679, 813, 1014, 485, 799, 421, 0
