12
0, 695, 524, 476, 967, 919, 677, 735, 1066, 469, 1039, 363
695, 0, 908, 320, 694, 661, 21, 415, 661, 927, 671, 691
524, 908, 0, 587, 741, 702, 900, 669, 906, 94, 860, 226
476, 320, 587, 0, 556, 512, 314, 279, 613, 610, 596, 373
967, 694, 741, 556, 0, 47, 706, 293, 183, 822, 130, 670
919, 661, 702, 512, 47, 0, 672, 253, 209, 781, 160, 625
677, 21, 900, 314, 706, 672, 0, 424, 677, 918, 686, 682
735, 415, 669, 279, 293, 253, 424, 0, 335, 726, 317, 516
1066, 661, 906, 613, 183, 209, 677, 335, 0, 981, 52, 807
469, 927, 94, 610, 822, 781, 918, 726, 981, 0, 937, 236
1039, 671, 860, 596, 130, 160, 686, 317, 52, 937, 0, 769
363, 691, 226, 373, 670, 625, 682, 516, 807, 236, 769, 0
